pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid
nan|Q96J02|O15350,nan|Q96J02,,Q96J02,O15350,ITCH,TP73,HECT,1,UbiBrowser2,18701449
nan|Q96J02|O15357,nan|Q96J02,,Q96J02,O15357,ITCH,INPPL1,HECT,1,UbiBrowser2,22199232
nan|Q96J02|O15519,nan|Q96J02,,Q96J02,O15519,ITCH,CFLAR,HECT,1,UbiBrowser2,22199232
nan|Q96J02|O43294,nan|Q96J02,,Q96J02,O43294,ITCH,TGFB1I1,HECT,1,UbiBrowser2,28612841
nan|Q96J02|O43318,nan|Q96J02,,Q96J02,O43318,ITCH,MAP3K7,HECT,1,UbiBrowser2,22199232
nan|Q96J02|O43353,nan|Q96J02,,Q96J02,O43353,ITCH,RIPK2,HECT,1,UbiBrowser2,19592251
nan|Q96J02|O60240,nan|Q96J02,,Q96J02,O60240,ITCH,PLIN1,HECT,1,UbiBrowser2,20504295
nan|Q96J02|O75581,nan|Q96J02,,Q96J02,O75581,ITCH,LRP6,HECT,1,UbiBrowser2,28966723
nan|Q96J02|O95835,nan|Q96J02,,Q96J02,O95835,ITCH,LATS1,HECT,1,UbiBrowser2,21383157
nan|Q96J02|O95999,nan|Q96J02,,Q96J02,O95999,ITCH,BCL10,HECT,1,UbiBrowser2,15082780
nan|Q96J02|P00533,nan|Q96J02,,Q96J02,P00533,ITCH,EGFR,HECT,1,UbiBrowser2,12226085
nan|Q96J02|P05412,nan|Q96J02,,Q96J02,P05412,ITCH,JUN,HECT,1,UbiBrowser2,15469925
nan|Q96J02|P05777,nan|Q96J02,,Q96J02,P05777,ITCH,M,HECT,1,UbiBrowser2,30328013
nan|Q96J02|P06241,nan|Q96J02,,Q96J02,P06241,ITCH,FYN,HECT,1,UbiBrowser2,22199232
nan|Q96J02|P08151,nan|Q96J02,,Q96J02,P08151,ITCH,GLI1,HECT,1,UbiBrowser2,20818436
nan|Q96J02|P15056,nan|Q96J02,,Q96J02,P15056,ITCH,BRAF,HECT,1,UbiBrowser2,31015455
nan|Q96J02|P16403,nan|Q96J02,,Q96J02,P16403,ITCH,H1-2,HECT,1,UbiBrowser2,30517763
nan|Q96J02|P17275,nan|Q96J02,,Q96J02,P17275,ITCH,JUNB,HECT,1,UbiBrowser2,15358865
nan|Q96J02|P17844,nan|Q96J02,,Q96J02,P17844,ITCH,DDX5,HECT,1,UbiBrowser2,16055720
nan|Q96J02|P19174,nan|Q96J02,,Q96J02,P19174,ITCH,PLCG1,HECT,1,UbiBrowser2,22199232
nan|Q96J02|P20963,nan|Q96J02,,Q96J02,P20963,ITCH,CD247,HECT,1,UbiBrowser2,20637659
nan|Q96J02|P21860,nan|Q96J02,,Q96J02,P21860,ITCH,ERBB3,HECT,1,UbiBrowser2,27203743
nan|Q96J02|P22681,nan|Q96J02,,Q96J02,P22681,ITCH,CBL,HECT,1,UbiBrowser2,19341794
nan|Q96J02|P45985,nan|Q96J02,,Q96J02,P45985,ITCH,MAP2K4,HECT,1,UbiBrowser2,19737936
nan|Q96J02|P46531,nan|Q96J02,,Q96J02,P46531,ITCH,NOTCH1,HECT,1,UbiBrowser2,19567869
nan|Q96J02|P46937,nan|Q96J02,,Q96J02,P46937,ITCH,YAP1,HECT,1,UbiBrowser2,23564455
nan|Q96J02|P55957,nan|Q96J02,,Q96J02,P55957,ITCH,BID,HECT,1,UbiBrowser2,ITCH_HUMAN
nan|Q96J02|P61073,nan|Q96J02,,Q96J02,P61073,ITCH,CXCR4,HECT,1,UbiBrowser2,19116316
nan|Q96J02|Q01860,nan|Q96J02,,Q96J02,Q01860,ITCH,POU5F1,HECT,1,UbiBrowser2,23255053
nan|Q96J02|Q12778,nan|Q96J02,,Q96J02,Q12778,ITCH,FOXO1,HECT,1,UbiBrowser2,24859451
nan|Q96J02|Q13118,nan|Q96J02,,Q96J02,Q13118,ITCH,KLF10,HECT,1,UbiBrowser2,22199232
nan|Q96J02|Q13490,nan|Q96J02,,Q96J02,Q13490,ITCH,BIRC2,HECT,1,UbiBrowser2,23109427
nan|Q96J02|Q13546,nan|Q96J02,,Q96J02,Q13546,ITCH,RIPK1,HECT,1,UbiBrowser2,22199232
nan|Q96J02|Q13571,nan|Q96J02,,Q96J02,Q13571,ITCH,LAPTM5,HECT,1,UbiBrowser2,22009753
nan|Q96J02|Q13635,nan|Q96J02,,Q96J02,Q13635,ITCH,PTCH1,HECT,1,UbiBrowser2,25092867
nan|Q96J02|Q14511,nan|Q96J02,,Q96J02,Q14511,ITCH,NEDD9,HECT,1,UbiBrowser2,15051726
nan|Q96J02|Q15303,nan|Q96J02,,Q96J02,Q15303,ITCH,ERBB4,HECT,1,UbiBrowser2,18334649
nan|Q96J02|Q15583,nan|Q96J02,,Q96J02,Q15583,ITCH,TGIF1,HECT,1,UbiBrowser2,22199232
nan|Q96J02|Q15750,nan|Q96J02,,Q96J02,Q15750,ITCH,TAB1,HECT,1,UbiBrowser2,25714464
nan|Q96J02|Q15796,nan|Q96J02,,Q96J02,Q15796,ITCH,SMAD2,HECT,1,UbiBrowser2,22199232
nan|Q96J02|Q15811,nan|Q96J02,,Q96J02,Q15811,ITCH,ITSN1,HECT,1,UbiBrowser2,29851086
nan|Q96J02|Q16621,nan|Q96J02,,Q96J02,Q16621,ITCH,NFE2,HECT,1,UbiBrowser2,18718448
nan|Q96J02|Q16625,nan|Q96J02,,Q96J02,Q16625,ITCH,OCLN,HECT,1,UbiBrowser2,15605377
nan|Q96J02|Q16630,nan|Q96J02,,Q96J02,Q16630,ITCH,CPSF6,HECT,1,UbiBrowser2,16055720
nan|Q96J02|Q16655,nan|Q96J02,,Q96J02,Q16655,ITCH,MLANA,HECT,1,UbiBrowser2,15703212
nan|Q96J02|Q3T906,nan|Q96J02,,Q96J02,Q3T906,ITCH,GNPTAB,HECT,1,UbiBrowser2,33789105
nan|Q96J02|Q4VCS5,nan|Q96J02,,Q96J02,Q4VCS5,ITCH,AMOT,HECT,1,UbiBrowser2,23564455
nan|Q96J02|Q6PJG6,nan|Q96J02,,Q96J02,Q6PJG6,ITCH,BRAT1,HECT,1,UbiBrowser2,22199232
nan|Q96J02|Q7Z434,nan|Q96J02,,Q96J02,Q7Z434,ITCH,MAVS,HECT,1,UbiBrowser2,19881509
nan|Q96J02|Q86Y01,nan|Q96J02,,Q96J02,Q86Y01,ITCH,DTX1,HECT,1,UbiBrowser2,22199232
nan|Q96J02|Q8NEA6,nan|Q96J02,,Q96J02,Q8NEA6,ITCH,GLIS3,HECT,1,UbiBrowser2,26147758
nan|Q96J02|Q8WWW0,nan|Q96J02,,Q96J02,Q8WWW0,ITCH,RASSF5,HECT,1,UbiBrowser2,23538446
nan|Q96J02|Q96J02,nan|Q96J02,,Q96J02,Q96J02,ITCH,ITCH,HECT,1,UbiBrowser2,17592138
nan|Q96J02|Q99541,nan|Q96J02,,Q96J02,Q99541,ITCH,PLIN2,HECT,1,UbiBrowser2,20504295
nan|Q96J02|Q99962,nan|Q96J02,,Q96J02,Q99962,ITCH,SH3GL2,HECT,1,UbiBrowser2,14684745
nan|Q96J02|Q9BTU6,nan|Q96J02,,Q96J02,Q9BTU6,ITCH,PI4K2A,HECT,1,UbiBrowser2,23146885
nan|Q96J02|Q9H3D4,nan|Q96J02,,Q96J02,Q9H3D4,ITCH,TP63,HECT,1,UbiBrowser2,17592138
nan|Q96J02|Q9H3M7,nan|Q96J02,,Q96J02,Q9H3M7,ITCH,TXNIP,HECT,1,UbiBrowser2,20068034
nan|Q96J02|Q9HBA0,nan|Q96J02,,Q96J02,Q9HBA0,ITCH,TRPV4,HECT,1,UbiBrowser2,20650893
nan|Q96J02|Q9UBN4,nan|Q96J02,,Q96J02,Q9UBN4,ITCH,TRPC4,HECT,1,UbiBrowser2,17110928
nan|Q96J02|Q9UM47,nan|Q96J02,,Q96J02,Q9UM47,ITCH,NOTCH3,HECT,1,UbiBrowser2,22199232
nan|Q96J02|Q9UMX1,nan|Q96J02,,Q96J02,Q9UMX1,ITCH,SUFU,HECT,1,UbiBrowser2,29515120
nan|Q96J02|Q9Y371,nan|Q96J02,,Q96J02,Q9Y371,ITCH,SH3GLB1,HECT,1,UbiBrowser2,22199232
nan|Q96J02|Q9Y5X1,nan|Q96J02,,Q96J02,Q9Y5X1,ITCH,SNX9,HECT,1,UbiBrowser2,20491914
nan|Q96JP5|P52597,nan|Q96JP5,,Q96JP5,P52597,ZFP91,HNRNPF,HECT,1,UbiBrowser2,29706618
nan|Q96JP5|Q14457,nan|Q96JP5,,Q96JP5,Q14457,ZFP91,BECN1,HECT,1,UbiBrowser2,33355624
nan|Q96JP5|Q99558,nan|Q96JP5,,Q96JP5,Q99558,ZFP91,MAP3K14,HECT,1,UbiBrowser2,20682767
nan|Q96JY6|P42224,nan|Q96JY6,,Q96JY6,P42224,PDLIM2,STAT1,SINGLE_OTHER,1,UbiBrowser2,20889505
nan|Q96JY6|Q04206,nan|Q96JY6,,Q96JY6,Q04206,PDLIM2,RELA,SINGLE_OTHER,1,UbiBrowser2,19052146
nan|Q96K19|Q14643,nan|Q96K19,,Q96K19,Q14643,RNF170,ITPR1,RING,1,UbiBrowser2,21610068
nan|Q96LD4|P04637,nan|Q96LD4,,Q96LD4,P04637,TRIM47,TP53,RING,1,UbiBrowser2,33622324
nan|Q96LD4|Q12906,nan|Q96LD4,,Q96LD4,Q12906,TRIM47,ILF3,RING,1,UbiBrowser2,34110282
nan|Q96LD4|Q13485,nan|Q96LD4,,Q96LD4,Q13485,TRIM47,SMAD4,RING,1,UbiBrowser2,30979374
nan|Q96M02|P04637,nan|Q96M02,,Q96M02,P04637,C10orf90,TP53,Other,1,UbiBrowser2,24240685
nan|Q96M94|Q15173,nan|Q96M94,,Q96M94,Q15173,KLHL15,PPP2R5B,SINGLE_OTHER,1,UbiBrowser2,23135275
nan|Q96M94|Q99708,nan|Q96M94,,Q96M94,Q99708,KLHL15,RBBP8,SINGLE_OTHER,1,UbiBrowser2,27561354
nan|Q96ME1|Q9UJT9,nan|Q96ME1,,Q96ME1,Q9UJT9,FBXL18,FBXL7,F-box,1,UbiBrowser2,25654763
nan|Q96MT1|P04035,nan|Q96MT1,,Q96MT1,P04035,RNF145,HMGCR,RING,1,UbiBrowser2,30543180
nan|Q96PM5|O14579,nan|Q96PM5,,Q96PM5,O14579,RCHY1,COPE,RING,1,UbiBrowser2,17721809
nan|Q96PM5|O15350,nan|Q96PM5,,Q96PM5,O15350,RCHY1,TP73,RING,1,UbiBrowser2,21994467
nan|Q96PM5|O75417,nan|Q96PM5,,Q96PM5,O75417,RCHY1,POLQ,RING,1,UbiBrowser2,21791603
nan|Q96PM5|O96017,nan|Q96PM5,,Q96PM5,O96017,RCHY1,CHEK2,RING,1,UbiBrowser2,23449389
nan|Q96PM5|P04637,nan|Q96PM5,,Q96PM5,P04637,RCHY1,TP53,RING,1,UbiBrowser2,19895323
nan|Q96PM5|P46527,nan|Q96PM5,,Q96PM5,P46527,RCHY1,CDKN1B,RING,1,UbiBrowser2,21236467
nan|Q96PM5|P49458,nan|Q96PM5,,Q96PM5,P49458,RCHY1,SRP9,RING,1,UbiBrowser2,22199232
nan|Q96PM5|Q13547,nan|Q96PM5,,Q96PM5,Q13547,RCHY1,HDAC1,RING,1,UbiBrowser2,18344599
nan|Q96PM5|Q15717,nan|Q96PM5,,Q96PM5,Q15717,RCHY1,ELAVL1,RING,1,UbiBrowser2,34091597
nan|Q96PM5|Q5T7V8,nan|Q96PM5,,Q96PM5,Q5T7V8,RCHY1,GORAB,RING,1,UbiBrowser2,20598683
nan|Q96PM5|Q96J02,nan|Q96PM5,,Q96PM5,Q96J02,RCHY1,ITCH,RING,1,UbiBrowser2,33569599
nan|Q96PM5|Q9H3D4,nan|Q96PM5,,Q96PM5,Q9H3D4,RCHY1,TP63,RING,1,UbiBrowser2,23235527
nan|Q96PM5|Q9Y253,nan|Q96PM5,,Q96PM5,Q9Y253,RCHY1,POLH,RING,1,UbiBrowser2,22199232
nan|Q96PM5|Q9Y5M8,nan|Q96PM5,,Q96PM5,Q9Y5M8,RCHY1,SRPRB,RING,1,UbiBrowser2,18344599
nan|Q96PU4|P24385,nan|Q96PU4,,Q96PU4,P24385,UHRF2,CCND1,RING,1,UbiBrowser2,21952639
nan|Q96PU4|P24864,nan|Q96PU4,,Q96PU4,P24864,UHRF2,CCNE1,RING,1,UbiBrowser2,21952639
nan|Q96PU4|P38936,nan|Q96PU4,,Q96PU4,P38936,UHRF2,CDKN1A,RING,1,UbiBrowser2,29923055
nan|Q96PU4|Q71DI3,nan|Q96PU4,,Q96PU4,Q71DI3,UHRF2,H3C14,Other,1,UbiBrowser2,29506131
nan|Q96PU4|Q8WW12,nan|Q96PU4,,Q96PU4,Q8WW12,UHRF2,PCNP,RING,1,UbiBrowser2,14741369
nan|Q96PU5|O00141,nan|Q96PU5,,Q96PU5,O00141,NEDD4L,SGK1,HECT,1,UbiBrowser2,18094676
nan|Q96PU5|O00213,nan|Q96PU5,,Q96PU5,O00213,NEDD4L,APBB1,HECT,1,UbiBrowser2,22199232
nan|Q96PU5|O14641,nan|Q96PU5,,Q96PU5,O14641,NEDD4L,DVL2,HECT,1,UbiBrowser2,31867777
nan|Q96PU5|O14964,nan|Q96PU5,,Q96PU5,O14964,NEDD4L,HGS,HECT,1,UbiBrowser2,20675381
nan|Q96PU5|O15527,nan|Q96PU5,,Q96PU5,O15527,NEDD4L,OGG1,HECT,1,UbiBrowser2,33282879
nan|Q96PU5|O75473,nan|Q96PU5,,Q96PU5,O75473,NEDD4L,LGR5,HECT,1,UbiBrowser2,31867777
nan|Q96PU5|O76090,nan|Q96PU5,,Q96PU5,O76090,NEDD4L,BEST1,HECT,1,UbiBrowser2,31036321
nan|Q96PU5|P04629,nan|Q96PU5,,Q96PU5,P04629,NEDD4L,NTRK1,HECT,1,UbiBrowser2,16701206
nan|Q96PU5|P04637,nan|Q96PU5,,Q96PU5,P04637,NEDD4L,TP53,HECT,1,UbiBrowser2,29323264
nan|Q96PU5|P11686,nan|Q96PU5,,Q96PU5,P11686,NEDD4L,SFTPC,HECT,1,UbiBrowser2,19423771
nan|Q96PU5|P22001,nan|Q96PU5,,Q96PU5,P22001,NEDD4L,KCNA3,HECT,1,UbiBrowser2,22199232
nan|Q96PU5|P31749,nan|Q96PU5,,Q96PU5,P31749,NEDD4L,AKT1,HECT,1,UbiBrowser2,32322280
nan|Q96PU5|P33527,nan|Q96PU5,,Q96PU5,P33527,NEDD4L,ABCC1,HECT,1,UbiBrowser2,32140187
nan|Q96PU5|P35240,nan|Q96PU5,,Q96PU5,P35240,NEDD4L,NF2,HECT,1,UbiBrowser2,33058421
nan|Q96PU5|P36897,nan|Q96PU5,,Q96PU5,P36897,NEDD4L,TGFBR1,HECT,1,UbiBrowser2,15817471
nan|Q96PU5|P37088,nan|Q96PU5,,Q96PU5,P37088,NEDD4L,SCNN1A,HECT,1,UbiBrowser2,18322022
nan|Q96PU5|P37173,nan|Q96PU5,,Q96PU5,P37173,NEDD4L,TGFBR2,HECT,1,UbiBrowser2,15817471
nan|Q96PU5|P40189,nan|Q96PU5,,Q96PU5,P40189,NEDD4L,IL6ST,HECT,1,UbiBrowser2,33769697
nan|Q96PU5|P43003,nan|Q96PU5,,Q96PU5,P43003,NEDD4L,SLC1A3,HECT,1,UbiBrowser2,22199232
nan|Q96PU5|P49281,nan|Q96PU5,,Q96PU5,P49281,NEDD4L,SLC11A2,HECT,1,UbiBrowser2,19706893
nan|Q96PU5|P51168,nan|Q96PU5,,Q96PU5,P51168,NEDD4L,SCNN1B,HECT,1,UbiBrowser2,17502380
nan|Q96PU5|P51170,nan|Q96PU5,,Q96PU5,P51170,NEDD4L,SCNN1G,HECT,1,UbiBrowser2,14556380
nan|Q96PU5|P51795,nan|Q96PU5,,Q96PU5,P51795,NEDD4L,CLCN5,HECT,1,UbiBrowser2,NED4L_HUMAN
nan|Q96PU5|P53805,nan|Q96PU5,,Q96PU5,P53805,NEDD4L,RCAN1,HECT,1,UbiBrowser2,22426484
nan|Q96PU5|P62745,nan|Q96PU5,,Q96PU5,P62745,NEDD4L,RHOB,HECT,1,UbiBrowser2,26949039
nan|Q96PU5|P84022,nan|Q96PU5,,Q96PU5,P84022,NEDD4L,SMAD3,HECT,1,UbiBrowser2,19917253
nan|Q96PU5|Q01813,nan|Q96PU5,,Q96PU5,Q01813,NEDD4L,PFKP,HECT,1,UbiBrowser2,32679544
nan|Q96PU5|Q01959,nan|Q96PU5,,Q96PU5,Q01959,NEDD4L,SLC6A3,HECT,1,UbiBrowser2,20051513
nan|Q96PU5|Q07912,nan|Q96PU5,,Q96PU5,Q07912,NEDD4L,TNK2,HECT,1,UbiBrowser2,19144635
nan|Q96PU5|Q12809,nan|Q96PU5,,Q96PU5,Q12809,NEDD4L,KCNH2,HECT,1,UbiBrowser2,21463633
nan|Q96PU5|Q13114,nan|Q96PU5,,Q96PU5,Q13114,NEDD4L,TRAF3,HECT,1,UbiBrowser2,33608556
nan|Q96PU5|Q14524,nan|Q96PU5,,Q96PU5,Q14524,NEDD4L,SCN5A,HECT,1,UbiBrowser2,NED4L_HUMAN
nan|Q96PU5|Q15796,nan|Q96PU5,,Q96PU5,Q15796,NEDD4L,SMAD2,HECT,1,UbiBrowser2,19917253
nan|Q96PU5|Q15858,nan|Q96PU5,,Q96PU5,Q15858,NEDD4L,SCN9A,HECT,1,UbiBrowser2,NED4L_HUMAN
nan|Q96PU5|Q16620,nan|Q96PU5,,Q96PU5,Q16620,NEDD4L,NTRK2,HECT,1,UbiBrowser2,16701206
nan|Q96PU5|Q16625,nan|Q96PU5,,Q96PU5,Q16625,NEDD4L,OCLN,HECT,1,UbiBrowser2,20504882
nan|Q96PU5|Q4VCS5,nan|Q96PU5,,Q96PU5,Q4VCS5,NEDD4L,AMOT,HECT,1,UbiBrowser2,22385262
nan|Q96PU5|Q6PJG6,nan|Q96PU5,,Q96PU5,Q6PJG6,NEDD4L,BRAT1,HECT,1,UbiBrowser2,22199232
nan|Q96PU5|Q6UUV7,nan|Q96PU5,,Q96PU5,Q6UUV7,NEDD4L,CRTC3,HECT,1,UbiBrowser2,29505301
nan|Q96PU5|Q8TCC7,nan|Q96PU5,,Q96PU5,Q8TCC7,NEDD4L,SLC22A8,HECT,1,UbiBrowser2,29487013
nan|Q96PU5|Q8TDR2,nan|Q96PU5,,Q96PU5,Q8TDR2,NEDD4L,STK35,HECT,1,UbiBrowser2,33117809
nan|Q96PU5|Q8WXF1,nan|Q96PU5,,Q96PU5,Q8WXF1,NEDD4L,PSPC1,HECT,1,UbiBrowser2,22199232
nan|Q96PU5|Q96D31,nan|Q96PU5,,Q96PU5,Q96D31,NEDD4L,ORAI1,HECT,1,UbiBrowser2,22682960
nan|Q96PU5|Q96PU5,nan|Q96PU5,,Q96PU5,Q96PU5,NEDD4L,NEDD4L,HECT,1,UbiBrowser2,18498246
nan|Q96PU5|Q96QD8,nan|Q96PU5,,Q96PU5,Q96QD8,NEDD4L,SLC38A2,HECT,1,UbiBrowser2,17003038
nan|Q96PU5|Q99250,nan|Q96PU5,,Q96PU5,Q99250,NEDD4L,SCN2A,HECT,1,UbiBrowser2,NED4L_HUMAN
nan|Q96PU5|Q99816,nan|Q96PU5,,Q96PU5,Q99816,NEDD4L,TSG101,HECT,1,UbiBrowser2,18321968
nan|Q96PU5|Q9BSA4,nan|Q96PU5,,Q96PU5,Q9BSA4,NEDD4L,TTYH2,HECT,1,UbiBrowser2,18577513
nan|Q96PU5|Q9BXB1,nan|Q96PU5,,Q96PU5,Q9BXB1,NEDD4L,LGR4,HECT,1,UbiBrowser2,31867777
nan|Q96PU5|Q9H1D0,nan|Q96PU5,,Q96PU5,Q9H1D0,NEDD4L,TRPV6,HECT,1,UbiBrowser2,20843805
nan|Q96PU5|Q9H3D4,nan|Q96PU5,,Q96PU5,Q9H3D4,NEDD4L,TP63,HECT,1,UbiBrowser2,16908849
nan|Q96PU5|Q9NRA0,nan|Q96PU5,,Q96PU5,Q9NRA0,NEDD4L,SPHK2,HECT,1,UbiBrowser2,34305532
nan|Q96PU5|Q9NV92,nan|Q96PU5,,Q96PU5,Q9NV92,NEDD4L,NDFIP2,HECT,1,UbiBrowser2,15252135
nan|Q96PU5|Q9NY46,nan|Q96PU5,,Q96PU5,Q9NY46,NEDD4L,SCN3A,HECT,1,UbiBrowser2,NED4L_HUMAN
nan|Q96PU5|Q9P2K8,nan|Q96PU5,,Q96PU5,Q9P2K8,NEDD4L,EIF2AK4,HECT,1,UbiBrowser2,25589675
nan|Q96PU5|Q9UQD0,nan|Q96PU5,,Q96PU5,Q9UQD0,NEDD4L,SCN8A,HECT,1,UbiBrowser2,NED4L_HUMAN
nan|Q96PU5|Q9Y5Y9,nan|Q96PU5,,Q96PU5,Q9Y5Y9,NEDD4L,SCN10A,HECT,1,UbiBrowser2,NED4L_HUMAN
nan|Q96Q27|O75369,nan|Q96Q27,,Q96Q27,O75369,ASB2,FLNB,SOCS_VHL_BC-box,1,UbiBrowser2,19300455
nan|Q96Q27|P21333,nan|Q96Q27,,Q96Q27,P21333,ASB2,FLNA,SOCS_VHL_BC-box,1,UbiBrowser2,18799729
nan|Q96RU7|Q07869,nan|Q96RU7,,Q96RU7,Q07869,TRIB3,PPARA,Other,1,UbiBrowser2,32621919
nan|Q96S21|P63244,nan|Q96S21,,Q96S21,P63244,RAB40C,RACK1,SOCS_VHL_BC-box,1,UbiBrowser2,30112187
nan|Q96SW2|P10636,nan|Q96SW2,,Q96SW2,P10636,CRBN,MAPT,SINGLE_OTHER,1,UbiBrowser2,30907729
nan|Q96SW2|Q13422,nan|Q96SW2,,Q96SW2,Q13422,CRBN,IKZF1,SINGLE_OTHER,1,UbiBrowser2,24292625
nan|Q96SW2|Q96SW2,nan|Q96SW2,,Q96SW2,Q96SW2,CRBN,CRBN,SINGLE_OTHER,1,UbiBrowser2,30836149:31157769
nan|Q96SW2|Q9H3D4,nan|Q96SW2,,Q96SW2,Q9H3D4,CRBN,TP63,SINGLE_OTHER,1,UbiBrowser2,31591562
nan|Q96SW2|Q9UJQ4,nan|Q96SW2,,Q96SW2,Q9UJQ4,CRBN,SALL4,SINGLE_OTHER,1,UbiBrowser2,32071327
nan|Q96SW2|Q9UKT9,nan|Q96SW2,,Q96SW2,Q9UKT9,CRBN,IKZF3,SINGLE_OTHER,1,UbiBrowser2,29496670
nan|Q96T88|P04637,nan|Q96T88,,Q96T88,P04637,UHRF1,TP53,RING,1,UbiBrowser2,26102039
nan|Q96T88|P26358,nan|Q96T88,,Q96T88,P26358,UHRF1,DNMT1,RING,1,UbiBrowser2,21268065
nan|Q96T88|P29590,nan|Q96T88,,Q96T88,P29590,UHRF1,PML,RING,1,UbiBrowser2,22945642
nan|Q96T88|P68431,nan|Q96T88,,Q96T88,P68431,UHRF1,H3C1,RING,1,UbiBrowser2,17967883
nan|Q96T88|Q16778,nan|Q96T88,,Q96T88,Q16778,UHRF1,H2BC21,RING,1,UbiBrowser2,32884836
nan|Q99496|A6NK89,nan|Q99496,,Q99496,A6NK89,RNF2,RASSF10,RING,1,UbiBrowser2,34224728
nan|Q99496|O75496,nan|Q99496,,Q99496,O75496,RNF2,GMNN,RING,1,UbiBrowser2,20697353
nan|Q99496|P0C0S5,nan|Q99496,,Q99496,P0C0S5,RNF2,H2AZ1,RING,1,UbiBrowser2,17636032
nan|Q99496|P0C0S8,nan|Q99496,,Q99496,P0C0S8,RNF2,H2AC11,RING,1,UbiBrowser2,16702407
nan|Q99496|P16104,nan|Q99496,,Q99496,P16104,RNF2,H2AX,RING,1,UbiBrowser2,21676867
nan|Q99496|P23921,nan|Q99496,,Q99496,P23921,RNF2,RRM1,RING,1,UbiBrowser2,24614341
nan|Q99496|Q16777,nan|Q99496,,Q99496,Q16777,RNF2,H2AC20,RING,1,UbiBrowser2,20351251
nan|Q99496|Q6FI13,nan|Q99496,,Q99496,Q6FI13,RNF2,H2AC18,RING,1,UbiBrowser2,22199232
nan|Q99496|Q8N488,nan|Q99496,,Q99496,Q8N488,RNF2,RYBP,RING,1,UbiBrowser2,17070805
nan|Q99496|Q99496,nan|Q99496,,Q99496,Q99496,RNF2,RNF2,RING,1,UbiBrowser2,22910419
nan|Q99496|Q9C0C7,nan|Q99496,,Q99496,Q9C0C7,RNF2,AMBRA1,RING,1,UbiBrowser2,24980959
nan|Q99618|P30291,nan|Q99618,,Q99618,P30291,CDCA3,WEE1,F-box,1,UbiBrowser2,18032919
nan|Q99618|P38936,nan|Q99618,,Q99618,P38936,CDCA3,CDKN1A,F-box,1,UbiBrowser2,14761977
nan|Q99619|P35228,nan|Q99619,,Q99619,P35228,SPSB2,NOS2,SOCS_VHL_BC-box,1,UbiBrowser2,20603330
nan|Q99619|P60321,nan|Q99619,,Q99619,P60321,SPSB2,NANOS2,SOCS_VHL_BC-box,1,UbiBrowser2,20603330
nan|Q99675|P00533,nan|Q99675,,Q99675,P00533,CGRRF1,EGFR,Other,1,UbiBrowser2,31801577
nan|Q99675|Q5T9L3,nan|Q99675,,Q99675,Q5T9L3,CGRRF1,WLS,Other,1,UbiBrowser2,29378775
nan|Q99728|P03372,nan|Q99728,,Q99728,P03372,BARD1,ESR1,RING,1,UbiBrowser2,22199232
nan|Q99728|P16104,nan|Q99728,,Q99728,P16104,BARD1,H2AX,RING,1,UbiBrowser2,22199232
nan|Q99728|P24928,nan|Q99728,,Q99728,P24928,BARD1,POLR2A,RING,1,UbiBrowser2,22199232
nan|Q99728|P38398,nan|Q99728,,Q99728,P38398,BARD1,BRCA1,RING,1,UbiBrowser2,22199232
nan|Q99728|P52434,nan|Q99728,,Q99728,P52434,BARD1,POLR2H,RING,1,UbiBrowser2,17283126
nan|Q99942|O43511,nan|Q99942,,Q99942,O43511,RNF5,SLC26A4,RING,1,UbiBrowser2,22750442
nan|Q99942|P13569,nan|Q99942,,Q99942,P13569,RNF5,CFTR,RING,1,UbiBrowser2,21148293
nan|Q99942|P49023,nan|Q99942,,Q99942,P49023,RNF5,PXN,RING,1,UbiBrowser2,12861019
nan|Q99942|P68036,nan|Q99942,,Q99942,P68036,RNF5,UBE2L3,RING,1,UbiBrowser2,22199232
nan|Q99942|Q12770,nan|Q99942,,Q99942,Q12770,RNF5,SCAP,RING,1,UbiBrowser2,32054686
nan|Q99942|Q14653,nan|Q99942,,Q99942,Q14653,RNF5,IRF3,RING,1,UbiBrowser2,33684176
nan|Q99942|Q7Z434,nan|Q99942,,Q99942,Q7Z434,RNF5,MAVS,RING,1,UbiBrowser2,20483786
nan|Q99942|Q86WV6,nan|Q99942,,Q99942,Q86WV6,RNF5,STING1,RING,1,UbiBrowser2,19285439
nan|Q99942|Q8ZNR3,nan|Q99942,,Q99942,Q8ZNR3,RNF5,sopA,RING,1,UbiBrowser2,22199232
nan|Q99942|Q9P055,nan|Q99942,,Q99942,Q9P055,RNF5,JKAMP,RING,1,UbiBrowser2,19269966
nan|Q9BR09|P35222,nan|Q9BR09,,Q9BR09,P35222,NEURL2,CTNNB1,SOCS_VHL_BC-box,1,UbiBrowser2,22199232
nan|Q9BRZ2|O00422,nan|Q9BRZ2,,Q9BRZ2,O00422,TRIM56,SAP18,RING,1,UbiBrowser2,30670829
nan|Q9BRZ2|P08670,nan|Q9BRZ2,,Q9BRZ2,P08670,TRIM56,VIM,RING,1,UbiBrowser2,28771721
nan|Q9BRZ2|Q86WV6,nan|Q9BRZ2,,Q9BRZ2,Q86WV6,TRIM56,STING1,RING,1,UbiBrowser2,23189823
nan|Q9BSM1|P0C0S8,nan|Q9BSM1,,Q9BSM1,P0C0S8,PCGF1,H2AC11,RING,1,UbiBrowser2,22199232
