pair_id,enzyme_class,enz_node,sub_node,enz_ac,sub_ac,enz_gene,sub_gene,is_known_pair,prob_hgt_fold0,prob_hgt_fold1,prob_hgt_fold2,prob_hgt_fold3,prob_hgt_fold4,prob_hgt_mean,prob_hgt_std,crc_enz_expr,crc_sub_expr,lihc_enz_expr,lihc_sub_expr,crc_activity,lihc_activity,crc_score,lihc_score,gi_score
DUB|O75317|Q8TDB6,DUB,418,228,O75317,Q8TDB6,USP12,DTX3L,False,0.9948257,0.99486816,0.99622846,0.99573505,0.9912846,0.9945885,0.0019399879,0.05147147117612452,0.0746583092183531,0.07493029140117101,0.09377030042677757,0.061990104137601296,0.08382264572151009,0.061654644689060664,0.08336903947418814,0.0725118420816244
E3|O14965|P60484,E3,11,509,O14965,P60484,AURKA,PTEN,False,0.99557555,0.9948796,0.9959537,0.9959876,0.99161184,0.99480164,0.0018380375,0.03045628100532096,0.11592801030824527,0.04451447135207938,0.16252011259043084,0.05941999712500551,0.08505584574879876,0.059111110588750765,0.08461369484249204,0.0718624027156214
DUB|Q96JH7|O15530,DUB,474,1999,Q96JH7,O15530,VCPIP1,PDPK1,False,0.9943256,0.99492246,0.9961606,0.99574596,0.99179876,0.99459064,0.0017157053,0.06370847081670573,0.06562065062620397,0.08856662285716389,0.07074806996986245,0.06465749226031549,0.07915754942450562,0.06430773660798222,0.07872935774295067,0.07151854717546645
DUB|Q14694|Q96EB6,DUB,436,1397,Q14694,Q96EB6,USP10,SIRT1,False,0.99545527,0.99522203,0.9956488,0.9954203,0.9912503,0.99459934,0.0018782895,0.1127920176901713,0.04163197464910091,0.12244153928241923,0.04555462638521422,0.06852557494175553,0.07468452701892903,0.06815549161019059,0.07428118128123898,0.07121833644571479
E3|Q13356|P49841,E3,111,1647,Q13356,P49841,PPIL2,GSK3B,False,0.9949826,0.99505806,0.99602926,0.9956126,0.9912862,0.99459374,0.0018977182,0.06098048775730432,0.07733188111793528,0.06397930070555082,0.08331793219149813,0.06867121543821374,0.07301111585124934,0.06829996099303874,0.07261639877606736,0.07045817988455305
E3|Q9UNE7|O43683,E3,393,1831,Q9UNE7,O43683,STUB1,BUB1,False,0.9956073,0.9950724,0.99558276,0.9957842,0.9914766,0.9947047,0.001823935,0.12633510319029104,0.03529697417847407,0.12395422474391522,0.04508707721056646,0.06677759261266132,0.07475783371396481,0.06642398522649949,0.07436196855709926,0.07039297689179938
E3|Q8TDB6|P31751,E3,228,672,Q8TDB6,P31751,DTX3L,AKT2,False,0.9950033,0.9946043,0.99602026,0.99571973,0.991715,0.9946125,0.0017143473,0.0746583092183531,0.05888720040222457,0.09377030042677757,0.060063836136695636,0.06630549612688535,0.07504801102842559,0.06594827526650177,0.07464368986900995,0.07029598256775585
E3|O14965|P48730,E3,11,1672,O14965,P48730,AURKA,CSNK1D,False,0.99532396,0.9948355,0.99609935,0.9960341,0.9911307,0.9946848,0.0020545267,0.03045628100532096,0.11480909287875364,0.04451447135207938,0.14586134294062386,0.059132545985111404,0.08057878487360198,0.05881824467669134,0.08015049251624182,0.06948436859646658
DUB|O75604|P07900,DUB,419,1861,O75604,P07900,USP2,HSP90AA1,False,0.9947306,0.9950446,0.9962985,0.99597883,0.99108887,0.9946283,0.0020811548,0.0081665479934186,0.6312241315013377,0.006527771406233779,0.7009251187825654,0.07179778662681495,0.06764228668739582,0.07141211045639169,0.06727893261599713,0.06934552153619442
E3|O14965|P46527,E3,11,558,O14965,P46527,AURKA,CDKN1B,False,0.99533725,0.99488646,0.9960146,0.99591845,0.9913811,0.9947076,0.0019149667,0.03045628100532096,0.11220303613236271,0.04451447135207938,0.1458374449291814,0.05845756750068737,0.08057218356455595,0.05814818667044673,0.0801457633402589,0.06914697500535281
