gene,crc_expr
AL354811.1,0.001932790142325764
AL354813.1,0.0007405463683742393
AL354822.1,0.004210213678946968
AL354836.1,0.004557540843344275
AL354872.2,0.0011759913870597594
AL354892.1,0.001801596403263657
AL354919.1,0.00019413663088856155
AL354920.1,0.004039954638947262
AL354928.1,0.0005167429292056588
AL354956.1,0.0006946052683298551
AL354984.1,2.9585179854779065e-05
AL354989.1,0.00033327049051483745
AL354993.2,0.00018462183303289103
AL355001.1,0.0013239589558450063
AL355001.2,0.017019285019232444
AL355073.1,0.00015964465319633528
AL355073.2,0.003059601502273344
AL355075.1,0.0005214972864865205
AL355075.3,0.00047949894695467556
AL355075.4,0.03630502897463756
AL355076.2,0.0007401503419006546
AL355102.3,0.00038835870759764286
AL355102.4,0.0002983914539324116
AL355297.2,0.0005167429292056586
AL355297.3,0.0018585038114586206
AL355297.4,0.0019766456638569676
AL355304.1,0.0021062149607950923
AL355310.3,0.0001984975212233816
AL355312.2,0.0008371677366431456
AL355312.3,0.0001386311678767908
AL355312.4,0.003123071685618266
AL355338.1,0.022750368805641262
AL355353.1,0.011811735051502808
AL355385.1,0.00035070912400430833
AL355388.1,0.0002508253283751135
AL355388.2,0.003792777353813062
AL355472.1,0.019086061011027666
AL355472.4,0.0005282325509198885
AL355482.1,0.00032811805410285004
AL355482.2,0.00020801206301443437
AL355488.1,0.0131101526267049
AL355490.2,0.0005262515999259278
AL355512.1,0.0010715181179553669
AL355574.1,0.0004204577602148775
AL355581.1,0.0002781763867691379
AL355802.2,0.001515778813545358
AL355816.1,0.0040588422963449226
AL355816.2,0.018344476041653887
AL355916.2,0.0006185558304579003
AL355922.1,0.0006950013297890915
AL355922.2,0.004449425568550005
AL355922.5,0.00016043759813754742
AL356020.1,0.0014920523898012987
AL356056.1,0.0003653729729095106
AL356056.2,0.0004759328926289057
AL356124.1,0.0014552742750593773
AL356124.2,0.0008332082003231411
AL356215.1,0.001035897391567555
AL356234.2,0.000689852507087372
AL356258.1,0.000471574348290344
AL356270.1,0.00020285837467301518
AL356272.1,0.0017846020009386965
AL356275.1,0.0022772123831034385
AL356276.1,0.0006688606208414912
AL356310.1,9.620510630598213e-05
AL356356.1,0.0008553812120648212
AL356417.1,0.0009309998481346298
AL356417.2,0.0008118261787215861
AL356417.3,0.0019568913861462275
AL356441.1,0.0013223766396419539
AL356481.1,0.0020540751345515837
AL356488.2,0.003190672635385199
AL356488.3,0.031757031355482225
AL356512.1,0.006704137835495278
AL356585.2,0.0013183548974355149
AL356599.1,0.012905193730137019
AL356608.1,0.0007041106593795563
AL356652.1,0.0003558613346583305
AL356740.1,0.001637161931923058
AL357033.1,0.0038719027238534468
AL357033.2,0.00011127270551156127
AL357033.3,0.0014177025241671381
AL357033.4,0.007191290200021259
AL357054.3,0.00025597853726662005
AL357054.4,0.011773747581155633
AL357055.3,0.004540637041101034
AL357060.1,0.020074964732102588
AL357078.1,0.0016253016491733327
AL357078.3,0.000761139325829564
AL357079.1,0.0010786419679229566
AL357093.2,0.00028332932229525946
AL357556.4,0.000834792018500156
AL357568.1,0.0010489586103271291
AL357793.2,0.00022545493361783724
AL357874.1,0.0009602941401309779
AL358072.1,0.002043409520489499
AL358075.1,0.0004323457910924698
AL358075.2,0.000759951292949003
AL358115.1,0.00021395856247211802
AL358333.2,0.001542272029748619
AL358333.3,0.0008640917772177668
AL358334.2,0.00027223062793541014
AL358472.2,0.002542087162182146
AL358472.3,0.0028742711631005603
AL358472.4,0.022146648792164745
AL358472.5,0.006932315485867713
AL358473.1,0.001507079251616619
AL358781.1,0.006078969722669537
AL358781.2,0.00443448422030819
AL358852.1,0.001969418978392094
AL358933.1,0.001771559405282964
AL359091.4,0.0010157112208187724
AL359094.1,0.000531402056679027
AL359182.1,0.0005056492583845617
AL359182.2,0.0005496263366834196
AL359198.1,0.000920310975789179
AL359220.1,0.0015525526126814416
AL359232.1,0.0013919939590694478
AL359258.2,0.0032432888144662483
AL359265.3,0.001751006766774693
AL359317.2,0.00046800823915260577
AL359397.1,0.0002206978456137567
AL359397.2,0.005922167110998224
AL359504.2,0.0032759987883052817
AL359513.1,0.008304728435786888
AL359541.1,0.0059100129172246635
AL359555.4,0.0003653729729095106
AL359636.1,0.0055876261762545475
AL359643.2,0.0003697324151312394
AL359643.3,0.001577462405826509
AL359644.1,0.00072668526079885
AL359682.1,9.184335066689778e-05
AL359710.1,0.00019929040641227753
AL359711.2,0.007256991190158072
AL359715.1,0.0013196075746014543
AL359715.2,0.001622534210607119
AL359715.3,0.0019383216749485988
AL359834.1,0.001941482524087841
AL359851.1,0.0009123931496984055
AL359853.1,0.00039985119066818264
AL359853.2,0.00016559171052967062
AL359881.1,0.00036616560150973926
AL359881.2,0.00024329362272813813
AL359881.3,0.00010413547656800994
AL359915.2,0.0068595287824769185
AL359921.1,0.0009618775679581908
AL359921.2,0.003229100710656701
AL359922.2,0.00040262519992608766
AL360012.1,0.027359312783760498
AL360014.1,0.00017233162591482386
AL360091.3,0.001651789238240657
AL360157.1,0.00010889364017499812
AL360182.2,0.0004588947370706161
AL360219.1,0.0007944031350881527
AL360268.1,0.00036775085505454395
AL360270.1,0.0048774292480936975
AL360270.3,0.0016652301808792209
AL365181.1,0.0014224485806269087
AL365181.2,0.0018109990731461545
AL365181.3,0.0055974340986227255
AL365181.4,0.0018055485095686897
AL365203.2,0.012608826066825889
AL365205.1,0.08882934198212572
AL365226.1,0.0016573237864691251
AL365226.2,0.010694976333236433
AL365259.1,0.0009341668788657752
AL365330.1,0.0004085694552207782
AL365356.1,0.0002876894582844827
AL365356.4,0.0005211010917209598
AL365356.5,0.00027262701399088474
AL365361.1,0.024727437476243983
AL389885.1,0.0003867735174148248
AL390036.1,0.0010758715935207934
AL390037.1,0.0015260599247586789
AL390066.1,0.0024524949779702325
AL390067.1,0.0004386859621483563
AL390198.1,0.0023526227851265943
AL390208.1,0.0013378040154805855
AL390719.2,0.0243246851516125
AL390728.4,0.02704389513222436
AL390728.5,0.009171933679517108
AL390728.6,0.05926706931936485
AL390729.1,0.0017308485754700049
AL390860.1,0.00034357520886864025
AL390955.2,0.0008605283819878717
AL390957.1,0.0036636312650958312
AL391056.1,0.004069072821871632
AL391069.2,0.005692365143974641
AL391069.3,0.009211282047305945
AL391069.4,0.0001988939639702474
AL391095.1,0.001321981059832417
AL391095.3,0.0003249472984098579
AL391097.1,0.0007144079685949509
AL391117.1,0.00013625222877902836
AL391121.1,0.0277131002926674
AL391152.1,0.00024725769204685333
AL391244.3,0.0032570824299691216
AL391261.2,8.0343999829489e-05
AL391262.1,0.001760492701738392
AL391335.1,0.0012274287796085685
AL391422.3,0.0070942877196267925
AL391497.1,0.0001227713665500225
AL391684.1,5.813763098018184e-05
AL391832.1,0.0001921543958154791
AL391832.2,0.002331303685099672
AL391832.3,0.001484934249758716
AL391834.1,0.0027965703305705327
AL391834.2,0.006098958628347545
AL391839.2,0.0002726270139908847
AL391845.1,9.025724855839166e-05
AL391845.2,0.0008969530390737761
AL391863.1,0.00045057357273852155
AL391883.1,0.0006173674689803362
AL391988.1,0.0055432920394100395
AL392046.1,0.0006233092489776889
AL392048.1,0.00036497665815243786
AL392172.1,0.002319459359715931
AL441883.1,0.006217700267751788
AL441992.1,0.025736905485892227
AL442128.2,0.008694839342090225
AL442663.3,0.001309322345671077
AL445183.2,0.0005884498287531271
AL445228.2,0.0015442490808484529
AL445231.1,0.0012867732411688485
AL445248.1,0.001759702213824058
AL445309.1,0.00026509562682432223
AL445472.1,0.02372167057405312
AL445483.1,0.0004402709927301585
AL445524.1,0.03161008608848523
AL445644.1,0.00042164657563767096
AL445647.1,0.001639533955733507
AL445673.1,0.000215147854133519
AL445686.2,0.023521645611509323
AL449106.1,0.0020939704753435875
AL450263.1,4.584440836259329e-05
AL450311.1,0.0004212503041346463
AL450311.2,0.0005488339900780963
AL450322.1,0.0011451264881231417
AL450326.1,0.00991514923344241
AL450344.2,0.0012266374739740532
AL450384.2,0.012321194316058135
AL450468.2,0.0005995417181211555
AL450992.1,0.003407605901912912
AL450992.2,0.0004989136989256726
AL450998.2,0.06543341353960437
AL451007.2,0.0007211407134249946
AL451007.3,0.0004474035700477045
AL451042.1,0.0005595305665089749
AL451042.2,0.0015814162305717206
AL451050.2,0.005008235503274228
AL451060.1,0.00040738060964447357
AL451064.1,0.0003249472984098579
AL451069.2,0.000770643490323497
AL451069.3,0.00043749718601420633
AL451074.2,0.0023534123644946606
AL451074.6,0.0003546723675387317
AL451085.1,0.02578519559008115
AL451085.2,0.015045505449569467
AL451165.2,0.024625739117809717
AL512274.1,0.0037888404511203923
AL512288.1,0.00015686933629827904
AL512306.2,0.0019987695563609847
AL512306.3,0.002430785277342355
AL512329.2,0.0011926101827315011
AL512343.2,0.001441432369589037
AL512353.1,0.0016312318246522039
AL512363.1,0.00023536539265525336
AL512380.2,0.0005856768191255247
AL512408.1,0.0018102909971464492
AL512413.1,0.0007262892236781129
AL512422.1,0.0001568693362982791
AL512598.1,0.0025444550263597683
AL512604.3,0.001771954640301974
AL512625.1,0.008720186337120784
AL512625.2,0.00013942414513678348
AL512625.3,0.001877076397646458
AL512631.1,0.0015236873788290522
AL512631.2,0.00023893311127506385
AL512770.1,0.002926328114018892
AL512791.1,0.000814202002690298
AL512791.2,0.008160312555170678
AL513123.1,9.85842301926237e-05
AL513128.2,0.0002115799709192184
AL513165.1,0.0006561858606117809
AL513190.1,0.0006660880436663225
AL513211.1,0.00029403140844712296
AL513217.1,0.001203293411370531
AL513218.1,0.00018977570366793107
AL513283.1,5.496521449447766e-05
AL513318.2,0.0003126604359141948
AL513320.1,0.0015422720297486193
AL513329.1,0.0011589763507966365
AL513493.1,0.00028372569981795014
AL513548.3,0.0004838574243018609
AL513550.1,0.005153144223664725
AL583722.1,0.00028531120686136274
AL583722.2,0.00041253225401031464
AL583722.4,0.00024408643903013242
AL583785.1,0.012683901350882617
AL583808.1,0.00014101009599789928
AL583810.1,0.00807481490519456
AL583810.2,0.0004260055420692612
AL583810.3,5.813763098018182e-05
AL583824.1,0.0007167842415155091
AL583839.1,0.0034974261987731595
AL583856.2,0.0014378729624016278
AL589669.1,0.0008823043015543454
AL589743.1,0.003074549893779205
AL589745.1,0.0007369821191608674
AL589765.1,5.694797708557272e-05
AL589765.6,0.00033327049051483723
AL589765.7,0.0002956168837987759
AL589843.1,0.0002658884096016243
AL590004.4,0.0005650768521069891
AL590006.1,0.0003855846215792692
AL590079.1,0.0008870552890557033
AL590096.1,0.00015805875965532097
AL590133.1,0.0005254592173972042
AL590226.1,0.004532774618662595
AL590226.2,0.001151062189111311
AL590399.1,0.0002460684744514354
AL590428.1,0.0017482400028677567
AL590434.1,0.0010624152775298274
AL590438.1,0.0008815124660477387
AL590483.1,0.00043393084116580293
AL590560.2,0.0021919182176722745
AL590617.2,0.007558013648705011
AL590637.1,3.5533737569668305e-05
AL590644.3,0.00017629624086651854
AL590648.3,0.0014414323695890374
AL590652.1,0.00015964465319633528
AL590666.1,0.00076826746562493
AL590666.2,0.0006355887106502891
AL590666.3,0.0004184763950854042
AL590683.1,0.0002143549933307357
AL590705.1,0.0003927179554700069
AL590705.3,0.00029244592821989717
AL590708.1,0.0015110336161451327
AL590714.1,0.0011763870788963466
AL590723.1,0.0014916569401548746
AL590764.1,0.010803343459286036
AL590764.2,0.0006197441891964052
AL590787.1,0.0004775178087076444
AL590822.2,0.0028715104204564234
AL590999.1,0.00023179764934723741
AL591178.1,0.00010929015182677815
AL591222.1,0.0001866040970664418
AL591518.1,0.0003289107399792585
AL591767.1,0.00024289721411996628
AL591845.1,0.005831199740660478
AL591846.2,0.0165290446104677
AL591848.2,0.0018387450065618753
AL591848.3,0.002637976964007977
AL591848.4,0.0013219810598324169
AL591893.1,0.0001608340701508313
AL591895.1,0.021649092835377116
AL592043.1,0.00035269074957969466
AL592071.1,0.0016849956364757607
AL592148.3,0.006599212675668405
AL592164.1,0.0001866040970664418
AL592166.1,0.000601522387540968
AL592183.1,0.020082514211480454
AL592211.1,0.0008577568353375909
AL592295.4,0.004748554599783473
AL592430.1,0.000556361233665002
AL592463.1,0.0005254592173972044
AL592490.1,0.0001474331470972987
AL592494.3,0.0028222089555616256
AL596094.1,0.003113216579510745
AL596188.1,0.0002111835379268651
AL596202.1,0.004928105879508696
AL596218.1,0.00019096505111350823
AL596223.1,0.0016173946424307664
AL596325.1,0.0039474738286840415
AL596442.1,4.3465041096304614e-05
AL596442.2,0.0015861607802429125
AL603756.1,0.015214190818053301
AL603832.1,0.0009923576058465042
AL603832.2,0.0052340240631711
AL603839.2,0.00012435736863686253
AL603839.3,0.0025637921767735763
AL603910.1,0.0010105655999061262
AL606468.1,0.0006696527830101504
AL606469.1,0.00021039067102769434
AL606491.1,0.0018830036779390665
AL606760.1,0.0009963159201249268
AL606760.2,0.000998690894105025
AL606760.3,0.005654316369342987
AL606807.1,0.003314223477508398
AL606970.3,0.0003832068216835375
AL627171.1,0.04420122829654503
AL627171.2,0.003309494803585425
AL627422.2,0.0057264889760469785
AL645465.1,0.002636004102510158
AL645568.1,0.016691869944476242
AL645608.1,0.002136627424588771
AL645608.8,0.02100562558680262
AL645728.1,0.032290009051950286
AL645929.2,0.00044898857382943454
AL645933.2,0.008208325566313353
AL645939.4,0.001054895418564504
AL645940.1,0.003524999466437267
AL645941.3,0.0002999769158763938
AL662796.1,0.0004584984941953594
AL662797.1,0.001595649748603809
AL662844.3,0.000353879721269075
AL662844.4,0.021714117868247493
AL662860.1,0.007860813433800413
AL662884.4,0.00015964465319633528
AL662890.1,0.00041094713814952534
AL662907.3,0.00036061717571833217
AL663074.1,0.00015964465319633528
AL669831.5,0.0009595024243937526
AL669841.1,0.00015409400446083428
AL669970.3,0.0006977737514847805
AL670729.1,0.00016004112581938218
AL670729.3,0.0003308924493383517
AL671710.1,0.0015636237804373596
AL672277.1,0.0019371363515254298
AL683807.1,0.002271684485193154
AL683813.1,0.03800617402366475
AL691403.1,0.0018814230765238204
AL691403.2,0.002515645273445144
AL691432.2,0.015136402139934606
AL691447.2,0.001622138861027893
AL731533.2,0.0005654730130809518
AL731537.1,0.0007833154371221043
AL731557.1,0.007223359586400994
AL731563.2,0.00013744169969999765
AL731563.3,0.004687642260085628
AL731566.1,0.002061580434410797
AL731566.2,0.0006427185864477962
AL731569.1,0.006240818396464763
AL731571.1,0.007640470951215215
AL731577.1,0.010964104327679481
AL732292.2,0.001975855507280483
AL732314.4,0.00022664419876072716
AL732314.6,0.0006965855725835445
AL772337.1,0.0001632128958280546
AL773572.7,0.0011464785149137722
AL805961.2,0.00020206549497112534
AL844908.1,0.0017427064305113762
AL928654.1,0.005473840639604237
AL928654.2,0.0006502444594908691
AL928654.7,0.0004532482473485905
AL928742.12,0.000597462007041101
AL928768.3,0.07779057558298863
AL928921.2,0.0013267279975152958
AL929472.2,0.012777536641709305
ALAD,0.038570894692235645
ALAS1,0.07174647312130361
ALAS2,0.0012484550838858031
ALB,0.0038272239701115096
ALCAM,0.04904914613789677
ALDH16A1,0.040980996953987624
ALDH18A1,0.05769323036800595
ALDH1A1,0.06171111836377088
ALDH1A2,0.0032489770834763674
ALDH1A3,0.01632707519850148
ALDH1B1,0.019778511326646788
ALDH1L1,0.00583807676809111
ALDH1L1-AS1,0.00011238293224509768
ALDH1L1-AS2,0.00014949485023873395
ALDH1L2,0.008753070187421651
ALDH2,0.08445527797216358
ALDH3A1,0.002569848041670203
ALDH3A2,0.06247008860928669
ALDH3B1,0.015074583707295162
ALDH3B2,0.0002737390954641132
ALDH4A1,0.0065037943156289755
ALDH5A1,0.017980349338511677
ALDH6A1,0.029954246684698472
ALDH7A1,0.021324675384454508
ALDH8A1,0.002788078076706665
ALDH9A1,0.10911406163464647
ALDOA,0.4374732412535731
ALDOB,0.006245383124755998
ALDOC,0.05275281409056142
ALG1,0.04900166170066021
ALG10,0.00932247328975947
ALG10B,0.011513049334075653
ALG11,0.02266994817214416
ALG12,0.04320821742469761
ALG13,0.12079997600489424
ALG13-AS1,0.0022547055710215747
ALG14,0.02778290808221864
ALG1L,0.002798880010566708
ALG1L2,0.004487250771728437
ALG1L9P,0.004187177766173427
ALG2,0.06111391482520086
ALG3,0.08359350282914049
ALG5,0.12986834182309417
ALG6,0.04983484439755993
ALG8,0.059579169913791336
ALG9,0.03400360845225338
ALK,0.0014047605093205997
ALKAL1,0.0025160399384701547
ALKAL2,0.019070009095586957
ALKBH1,0.019333840645083946
ALKBH2,0.027390759473365733
ALKBH3,0.04384877973580407
ALKBH3-AS1,0.0011884555340331792
ALKBH4,0.02633998515298065
ALKBH5,0.0997916343383859
ALKBH6,0.04532408179466901
ALKBH7,0.15723746624956814
ALKBH8,0.016299230237989577
ALLC,7.836132721074293e-05
ALMS1,0.022950977880063856
ALMS1-IT1,0.0009408607661701091
ALOX12,0.011404141068982462
ALOX12-AS1,0.0089185575480452
ALOX12B,0.001013183276039084
ALOX12P2,0.006476466799943606
ALOX15,0.0009724325796011688
ALOX15B,0.00277263067232381
ALOX15P1,0.0009913860149694123
ALOX5,0.06827113269332942
ALOX5AP,0.2873894208413668
ALOXE3,0.0005855095577504182
ALPG,0.0011147346283842383
ALPI,0.0018352393861684648
ALPK1,0.01982685714849301
ALPK2,0.004385258576015273
ALPK3,0.00830788084784434
ALPL,0.0048588007329892005
ALPP,0.0006895307039612465
ALPPL2,0.0011747713353185555
ALS2,0.025929365246732106
ALS2CL,0.011801153630911464
ALS2CR11,0.0003038414589393976
ALS2CR12,0.0036520252123300513
ALX3,0.0007460115026454198
ALX4,6.083416964530654e-05
ALYREF,0.04192082396363334
AMACR,0.012365089580310127
AMBN,0.0005843299233535684
AMBP,0.0003716281004766441
AMBRA1,0.02595235120562105
AMD1,0.18969008142961657
AMDHD1,0.0031099612339814983
AMDHD2,0.03624728374751575
AMELX,0.00016827226912919776
AMER1,0.0030090213205228753
AMER2,0.00047272672458111237
AMER3,0.000277304346430997
AMFR,0.05044725632570712
AMH,0.0021897840372566966
AMHR2,0.0029423867101969316
AMICA1,0.09802492221921111
AMIGO1,0.0020977604187034176
AMIGO2,0.025701232896956312
AMIGO3,0.006330534405726889
AMMECR1,0.032222062484918323
AMMECR1L,0.0220435532580514
AMN,0.02458510371461603
AMN1,0.03447792948290918
AMOT,0.006984436926465304
AMOTL1,0.013783875916987072
AMOTL2,0.0161274130142483
AMPD1,0.005373049747375366
AMPD2,0.04909360431154926
AMPD3,0.022264688095154535
AMPH,0.009501422490448845
AMT,0.015485344754494215
AMTN,0.00031543491433020564
AMY1A,0.0009899826026923304
AMY2A,0.00035253221981394614
AMY2B,0.015167266306873376
AMZ1,0.006323861159822579
AMZ2,0.10618265436223676
AMZ2P1,0.043099125772170725
ANAPC1,0.033064238942360456
ANAPC10,0.053241351616096486
ANAPC11,0.2185240436292825
ANAPC13,0.09980896734819035
ANAPC15,0.08481571305760797
ANAPC16,0.32262945282678557
ANAPC1P1,0.028901647949611496
ANAPC2,0.021550772431927195
ANAPC4,0.06088151747446914
ANAPC5,0.18372075409952324
ANAPC7,0.059137095016290823
ANG,0.023939610688843083
ANGEL1,0.021329168622799172
ANGEL2,0.06119966891934346
ANGPT1,0.011397016231236498
ANGPT2,0.03304630029014767
ANGPT4,0.0007869871635099634
ANGPTL1,0.024648821490165628
ANGPTL2,0.03170222081987167
ANGPTL3,0.00042802650491076676
ANGPTL4,0.019489797296930816
ANGPTL5,0.0008306014889800495
ANGPTL6,0.030128209161162423
ANGPTL7,0.013434914346037038
ANGPTL8,0.000324831697573458
ANHX,0.00032264848833888813
ANK1,0.008487110304315995
ANK2,0.017682184014166036
ANK3,0.039452870831815805
ANKAR,0.025771440751259644
ANKDD1A,0.017596139683565534
ANKDD1B,0.002676479763913833
ANKEF1,0.01060303460800783
ANKFN1,0.0013338516185172975
ANKFY1,0.05267716731847926
ANKH,0.05705889738378335
ANKHD1,0.10039236931873947
ANKHD1-EIF4EBP3,0.06623494064637678
ANKIB1,0.0653218328464164
ANKK1,0.0006111288263801892
ANKLE1,0.006424162679095144
ANKLE2,0.07315659449841891
ANKMY1,0.023100903590518213
ANKMY2,0.031737501122764696
ANKRA2,0.06737393712450988
ANKRD1,0.00026025632218943913
ANKRD10,0.21751693661858076
ANKRD11,0.12446033248606708
ANKRD12,0.3144274127719529
ANKRD13A,0.06001259570005343
ANKRD13B,0.003594569457436852
ANKRD13C,0.06013927901853764
ANKRD13D,0.055431724373444104
ANKRD16,0.007845592049654787
ANKRD17,0.0992650430150675
ANKRD18A,0.007674898633565824
ANKRD18B,0.0016040232886499475
ANKRD18DP,0.003912945791942973
ANKRD19P,0.010790527029874708
ANKRD2,0.00029935594386249213
ANKRD20A1,0.0006355887106502891
ANKRD20A11P,0.009270023938201264
ANKRD20A19P,0.003826318545649098
ANKRD20A2,0.0005495438006355132
ANKRD20A3,0.003981664146066427
ANKRD20A4,0.004140488543019981
ANKRD20A5P,0.019180391239292764
ANKRD20A8P,0.001031675512721724
ANKRD20A9P,0.002081057793840179
ANKRD22,0.011095580703443244
ANKRD23,0.0074197001941974875
ANKRD24,0.0011038428965275547
ANKRD26,0.04222627628908911
ANKRD26P1,0.0005997793988532902
ANKRD26P3,0.0006605428445861019
ANKRD27,0.043958801863256375
ANKRD28,0.1572776038371974
ANKRD29,0.009674120627412672
ANKRD30A,0.0011597677602836504
ANKRD30B,0.0015484980675153992
ANKRD30BL,0.0015392668975571777
ANKRD30BP2,0.0003875661131154593
ANKRD30BP3,0.00038344460216658996
ANKRD31,0.0022410323923927468
ANKRD32,0.059785659869568984
ANKRD33,0.00013271904341716022
ANKRD33B,0.00864115786191545
ANKRD34A,0.004086070056026612
ANKRD34B,0.0003459297053532647
ANKRD34C,8.248527769401041e-05
ANKRD35,0.018860389700116758
ANKRD36,0.11715521416562223
ANKRD36B,0.11725488270542664
ANKRD36BP1,0.008153011441556232
ANKRD36BP2,0.0417732438518635
ANKRD36C,0.09803197508474458
ANKRD37,0.09996277586626258
ANKRD39,0.05329877619337588
ANKRD40,0.0496390385755815
ANKRD40CL,0.00024432428368300035
ANKRD42,0.015823529545884917
ANKRD44,0.20617257011715273
ANKRD44-IT1,0.00857780160132403
ANKRD45,0.0006488053098074986
ANKRD46,0.025368244597782173
ANKRD49,0.06919640714669015
ANKRD50,0.013886691099994934
ANKRD52,0.024636738281616867
ANKRD53,0.00318496869349714
ANKRD54,0.0396846323677162
ANKRD55,0.010695921928802058
ANKRD6,0.010428256191056601
ANKRD61,0.002312826418646526
ANKRD62,0.0011970533116536044
ANKRD62P1-PARP4P3,0.0006172882447844428
ANKRD65,0.007326664960179973
ANKRD66,8.557821890941536e-05
ANKRD7,0.00032093097987210493
ANKRD9,0.02105693388710805
ANKS1A,0.019867745337767993
ANKS1B,0.008941347962257217
ANKS3,0.02924888876618492
ANKS4B,0.010931732905711696
ANKS6,0.0065071241316638755
ANKUB1,0.002735939771210751
ANKZF1,0.0833674110655535
ANLN,0.020598426623669425
ANO1,0.014512148375752532
ANO10,0.02323965967711245
ANO2,0.0027028190756927585
ANO3,0.0009328538830692739
ANO4,0.0005981178321814738
ANO5,0.0017066704424598858
ANO6,0.04941645990225064
ANO7,0.006099225141854654
ANO8,0.005544376680108366
ANO9,0.046062564458508336
ANOS1,0.004009271651052833
ANP32A,0.18532109298450752
ANP32A-IT1,0.0074804469842419535
ANP32AP1,0.0011303984597463908
ANP32B,0.28225848481277754
ANP32C,0.0009237371973863518
ANP32D,4.536853578778723e-05
ANP32E,0.21070390008350556
ANPEP,0.029667359107321087
ANTXR1,0.029302829750763218
ANTXR2,0.07431038049051734
ANTXRLP1,0.012226807129604268
ANXA1,0.37403253803180914
ANXA10,0.005747153388433471
ANXA11,0.2409320776523061
ANXA13,0.015392873267674908
ANXA2,0.3416647474340775
ANXA2P1,0.0003659278130576188
ANXA2P2,0.06645920001764787
ANXA2P3,0.0007007045810671197
ANXA2R,0.06079942662199381
ANXA3,0.021189319776259437
ANXA4,0.11702501004674201
ANXA5,0.30779878871249333
ANXA6,0.21485762489232446
ANXA7,0.19942744429392034
ANXA8,0.004040200576432437
ANXA8L1,0.000902066802136795
ANXA9,0.0024568104943873963
AOAH,0.11618293816678422
AOAH-IT1,0.01187506712067546
AOC1,0.028692375303583536
AOC2,0.0013285784123100769
AOC3,0.02439980909126989
AOX1,0.0026996842607068176
AOX2P,0.0009858659046416292
AP000223.1,0.0008102422899935472
AP000223.42,0.00016598817857954083
AP000230.1,0.00013763994458669725
AP000238.1,0.000848254276569046
AP000251.1,0.0005531918813385732
AP000251.3,0.0009162201141581555
AP000253.1,0.0017969855742853524
AP000254.1,0.005467954497719017
AP000254.8,0.002211531859940805
AP000265.1,0.0007389622606547203
AP000295.10,0.0003562246296202069
AP000304.12,0.0001908989763273981
AP000318.2,0.00024715859068533634
AP000344.3,0.001028575048427695
AP000345.2,0.0009975034084824938
AP000349.2,0.0002123728359894631
AP000350.5,0.0007671454501554589
AP000350.6,0.0037766358617270057
AP000350.7,0.0006882682436037328
AP000355.2,0.00016942422224093702
AP000357.2,0.00019453307698865201
AP000424.1,0.00016717758089990507
AP000426.1,0.0011300890731045666
AP000438.1,0.0004727630458549967
AP000438.2,0.0001788732242368388
AP000439.2,0.006052708609908669
AP000439.3,0.00048243762133351974
AP000442.1,0.0013046741460502227
AP000442.2,0.0016118596655583948
AP000442.4,0.00039100068040504493
AP000462.3,0.0006716331831069131
AP000473.5,0.00036953425946628383
AP000473.8,0.00013463322228260386
AP000476.1,0.0020681968581476276
AP000487.1,0.0007278733703357901
AP000487.5,0.0035761374092176897
AP000547.3,0.0023415685470061505
AP000552.1,8.764016941169208e-05
AP000569.1,0.0007401503419006546
AP000569.9,0.000857030951610025
AP000640.1,0.000761139325829564
AP000654.4,0.00035708332578520915
AP000679.1,0.00011563429678349836
AP000679.2,0.00023814028704863705
AP000692.10,0.0063017760620499115
AP000692.2,0.01928208337195168
AP000695.2,0.000765099415660348
AP000695.4,0.002051935445718434
AP000704.1,0.002617458835418482
AP000704.5,0.0013719206112643976
AP000708.1,0.001990308596485341
AP000757.1,0.0005452684152851853
AP000759.1,0.0029200184605057775
AP000763.3,0.004274820677374277
AP000763.4,0.0010778504338984744
AP000766.1,0.015276952334828328
AP000769.1,0.03384903231409742
AP000769.2,0.002554715645467658
AP000769.3,0.00033168513094922745
AP000769.7,0.0008634648853977562
AP000781.1,0.000416891297499456
AP000785.2,0.0003174166754864066
AP000787.1,0.0037030085006184927
AP000808.1,0.0006225170156010894
AP000812.1,0.00015686933629827904
AP000842.3,6.52754967028502e-05
AP000845.1,0.003393028325279094
AP000851.1,8.986072226885563e-05
AP000866.1,0.000904260755902524
AP000866.2,0.011825301326923979
AP000866.5,0.0011419607529874114
AP000879.1,0.0002646992349785351
AP000880.1,0.00016797051425578073
AP000894.4,0.0033764803063605743
AP000911.1,0.00022228354649203689
AP000911.2,0.0010267939222097667
AP000919.2,0.0025073572381321455
AP000919.3,0.0009369380147972225
AP000919.4,0.006841917552311101
AP000936.1,0.0017395443624995753
AP000936.4,0.000986123199232797
AP000944.1,0.00021713000080619547
AP000977.1,0.0012246592045743571
AP001010.1,0.0009302080874121398
AP001020.1,0.0006458873884870282
AP001020.3,0.0037782106636891485
AP001029.2,0.0005432875297453301
AP001046.1,0.0007365860899494982
AP001046.5,0.0018177998465968288
AP001055.6,0.017310572303398792
AP001056.1,0.00030341206669619065
AP001058.3,0.0030100551630426503
AP001059.6,0.003057038877354341
AP001059.7,0.001699193354442237
AP001062.1,0.005528774723594091
AP001062.2,0.00018739700054590664
AP001062.7,0.0019359510253771754
AP001065.1,0.0004180801211457828
AP001107.1,0.002921201526421312
AP001107.4,0.0007124277327949201
AP001107.9,0.006312517185542274
