gene,lihc_expr
AC123595.1,0.006164185486565428
AC124016.1,0.031077235616032588
AC124248.1,0.0364174917619295
AC124248.2,0.0020259585741897435
AC124312.1,0.11962668887565264
AC124312.3,0.0007691938934499146
AC124789.1,0.001946466842907355
AC124944.3,0.0002348747594736582
AC124997.1,0.0005163967430383588
AC125232.1,0.007489624074282586
AC125238.2,9.24260779961851e-05
AC125437.1,0.008663948718389223
AC126283.1,0.008506860705631204
AC126365.1,0.0021843595701287358
AC126696.1,0.004644127512705347
AC126696.3,0.00458683895285664
AC126755.2,0.005192613498687523
AC127070.1,0.008349727830583398
AC127070.2,0.0005411320251221368
AC127502.2,0.010012247022778226
AC127521.1,0.007928227604255437
AC127904.2,0.015780236337173875
AC128709.3,0.000860941519990677
AC129492.3,0.09744089901118821
AC129492.6,0.0004523824447943396
AC129778.2,0.0014534114938807214
AC130469.1,0.018511588472131746
AC130469.2,0.00039476542929541247
AC130689.5,0.0002524386907376592
AC131056.3,0.01912105494244111
AC131056.5,0.00021343675423254543
AC131097.3,0.003006325477312778
AC131097.4,0.00036466268245398723
AC131160.1,0.06528874520050286
AC131971.1,0.010294470874316184
AC132192.2,0.02963237888055148
AC132217.4,0.00023048611947748302
AC132872.1,0.006539466981573993
AC132942.1,0.0008396999175700839
AC133134.1,0.0017454020147532638
AC133528.2,0.0005701133651380461
AC133552.5,0.0026902247541341897
AC133644.2,0.02417383775731629
AC133644.3,0.00031737467692227544
AC133785.1,7.772296772816339e-05
AC133919.1,0.000992584540421176
AC133965.1,0.00036933627626441505
AC134669.2,0.029517669190504033
AC134772.1,0.00605536037493815
AC135012.1,0.0006327344960565295
AC135048.13,0.016777960039770137
AC135050.2,0.215987286628358
AC135050.5,0.00032433983218433776
AC135178.2,0.698920796895259
AC135178.3,0.0033956141184385323
AC135178.7,0.000808568501368174
AC136289.1,0.0004328840483293221
AC136475.2,0.002505406452165788
AC136475.3,0.0609820953325828
AC136475.5,0.0024821286346958377
AC136616.1,0.00027823153035781717
AC136632.1,0.0005218935684899367
AC137834.1,0.04258892027148006
AC137932.4,0.014889742983993372
AC137932.5,0.005766052991074085
AC137932.6,0.0011679375791875026
AC137934.1,0.0034128468481759546
AC138035.2,0.0022440906650530584
AC138123.1,0.0013156081104487337
AC138150.1,0.006976972122313949
AC138305.1,0.0019999194443128883
AC138430.4,0.00040644870016952144
AC138623.1,0.0001193807597298666
AC138649.1,1.8156347853428527e-05
AC138696.1,0.011828189324555014
AC138811.2,0.23480734428679984
AC138894.1,0.07367389943336033
AC138969.1,0.01490115629459281
AC138969.4,0.0044973615233512825
AC139099.4,0.0006785300131994974
AC139099.5,0.00026728294884303526
AC139099.6,0.0004988065325518165
AC139099.7,0.0004416344643704751
AC139100.3,0.001260167687798906
AC139100.4,0.0020568384712710973
AC139143.2,1.9256713315948877e-05
AC139530.1,0.018761039017886737
AC139530.2,0.028398865498499595
AC139720.1,0.0060866497991546534
AC139769.1,0.0010694685353116985
AC139887.2,0.007808902025736006
AC139887.4,0.007642345340360888
AC140076.1,0.005928279816864127
AC140504.1,0.025600615731707528
AC140725.4,0.0003356760725858028
AC140912.1,0.010296066334929811
AC141586.5,0.038754190888773125
AC141928.1,0.00017741135790208407
AC142293.3,6.071888087596096e-05
AC142391.1,0.063037221899898
AC142472.6,0.005772740527706472
AC142528.1,0.014118615198472233
AC144449.1,0.008685062720969437
AC144450.2,0.00044599504335125274
AC144530.1,0.005026595525183432
AC144548.1,0.00058601914143921
AC144568.4,0.0003443183409945294
AC144652.1,0.016201323236001652
AC144831.1,0.006679954507302049
AC144831.3,0.000706493934566441
AC144836.1,0.00012213116321183507
AC145110.1,0.006849412680058433
AC145124.1,0.027400375665775203
AC145124.2,0.0040253268924565315
AC145207.5,0.008410689877049932
AC145212.2,0.0023405733235166886
AC145212.4,0.0017734890378575921
AC145285.6,0.0022890217105381574
AC145343.2,0.0005167937378274845
AC145676.2,0.0006658908312966071
AC147067.1,0.0020424037055143413
AC147651.4,0.016678978316685224
AC156455.1,0.00040837297981229174
AC159540.1,0.023054888106563972
AC159540.14,0.003453117964491167
AC159540.2,0.005453985729283866
AC195454.1,0.001319106563600168
AC211476.2,0.017398054434415177
AC226119.5,0.0009669541545086931
AC231981.1,0.0064837348288112485
AC233976.1,0.003465784406536845
AC234582.1,0.009835276899503006
AC239799.1,0.12068318098413182
AC239799.2,0.04844213445536981
AC240274.1,0.005399604643785589
AC241377.2,0.0005361350880694725
AC241585.2,0.000709502274939123
AC242376.1,0.01727285621255934
AC242426.2,0.007178171084336907
AC243547.3,0.018333251549038376
AC243829.1,0.01720344733739749
AC243829.4,0.05972730847405349
AC243919.1,0.002306372148520601
AC243960.1,0.114154135756929
AC243960.3,0.005704252676672825
AC243965.1,0.005896164880228443
AC244205.1,0.001976620230857468
AC244213.1,0.00836733978225341
AC244502.1,0.011430004272485248
AC244517.10,0.005426019928574687
AC244517.6,0.005457799137433213
AC245014.3,0.15949247128309776
AC245060.5,0.005220772833582125
AC245100.1,0.014708788744850028
AC245140.2,0.02429529017029898
AC245297.3,0.10679257856696686
AC245407.2,0.03169307431043201
AC246787.1,0.0018267507269769002
AC253572.1,0.003934544137108635
AC253572.2,0.018727803205028076
ACA59-ENSG00000251775,0.0014687263934475797
ACA64-ENSG00000238685,0.0013611638804575596
ACA64-ENSG00000239005,0.0011080895358675348
ACAA1,0.14193848064156298
ACAA2,0.16851231770899766
ACACA,0.05238081936769782
ACACB,0.021297778047543035
ACAD10,0.026327293223186308
ACAD11,0.04004589467064222
ACAD8,0.04412926588578478
ACAD9,0.049511163155166245
ACADL,0.0050556873924888284
ACADM,0.11015470017491481
ACADS,0.04071122692362543
ACADSB,0.062040308222878225
ACADVL,0.2382513502599864
ACAN,0.0025868364867323813
ACAP1,0.21956374366901427
ACAP2,0.16987564555603554
ACAP2-IT1,0.0012486397696699755
ACAP3,0.02844093494598705
ACAT1,0.11076609873534563
ACAT2,0.0930140071036489
ACBD3,0.09156257601738908
ACBD4,0.021038776357931558
ACBD5,0.06731870732871195
ACBD6,0.05478525761642831
ACBD7,0.0120300774174568
ACCS,0.03114905090720508
ACD,0.05841470331356808
ACE,0.012666288399314045
ACE2,0.001446710051959529
ACE3P,0.00026623307341487303
ACER1,0.0017311114296936275
ACER2,0.004083950324150136
ACER3,0.1690600566891874
ACHE,0.004970498261723663
ACIN1,0.18097667749949475
ACKR1,0.023781977965076195
ACKR2,0.003113594514733046
ACKR3,0.014096929988777715
ACKR4,0.003924439501401036
ACLY,0.09920154847295848
ACMSD,0.015443702838573251
ACO1,0.039009368542412055
ACO2,0.11841278226861962
ACOT1,0.021507894410384382
ACOT11,0.008013805034048537
ACOT12,0.010049053587472523
ACOT13,0.08199854609822266
ACOT2,0.035974380069540395
ACOT4,0.012441163902306013
ACOT6,0.000577983034443221
ACOT7,0.06162760813943973
ACOT8,0.04586091909808953
ACOT9,0.10523266252084551
ACOX1,0.07884572777914982
ACOX2,0.022216315716693597
ACOX3,0.026362924772736017
ACOXL,0.010251086208722908
ACP1,0.16524823548082063
ACP2,0.04731158351923784
ACP4,0.0013677499447676859
ACP5,0.09926582715121247
ACP6,0.02547030601448723
ACPP,0.007421199650157256
ACPT,0.001625891491559279
ACR,0.000981134229848653
ACRBP,0.008750021697444885
ACRC,0.008773120628550788
ACRV1,0.0007520696382576248
ACSBG1,0.016461182525529007
ACSBG2,0.0008919645499410517
ACSF2,0.02612613665543647
ACSF3,0.045593761171189844
ACSL1,0.11165099477961396
ACSL3,0.11934507991630605
ACSL4,0.12713133483789965
ACSL5,0.11443809713204246
ACSL6,0.025007481803643396
ACSM1,0.004313394734696596
ACSM2A,0.05517908916575304
ACSM2B,0.06080192774151422
ACSM3,0.019675974083102146
ACSM4,0.0006048889582443105
ACSM5,0.030204208457015366
ACSM5P1,0.00018703669471106235
ACSM6,0.002046240832099394
ACSS1,0.05414261488829685
ACSS2,0.033493389769499754
ACSS3,0.013738545933262292
ACTA1,0.0021764547192006816
ACTA2,0.0862689526934713
ACTA2-AS1,0.0074396122514204166
ACTB,0.8157822887515087
ACTBL2,0.0025623312969866503
ACTBP1,0.00010122775192132399
ACTBP11,0.01081074129981906
ACTBP12,2.0907257383576198e-05
ACTBP2,0.030770878557915823
ACTBP7,0.0016541674658770392
ACTBP8,7.647268512365916e-05
ACTBP9,1.37548639970062e-05
ACTC1,0.003182314408751197
ACTG1,0.6723161196385508
ACTG1P1,0.003257981461796296
ACTG1P10,0.008810974961299074
ACTG1P14,0.00749324248023179
ACTG1P3,0.00216517848529674
ACTG1P4,0.0026538136142444722
ACTG1P9,0.0004784671506257782
ACTG2,0.014819866454403554
ACTL10,0.008525587229004355
ACTL6A,0.07779854218893088
ACTL6B,0.00041487882781175185
ACTL8,0.005251886809770669
ACTN1,0.10323091206839259
ACTN1-AS1,0.00012798197579611881
ACTN2,0.0011357224376674349
ACTN3,0.00034357478355330587
ACTN4,0.22702354762225435
ACTN4P1,2.3107975104972937e-05
ACTR10,0.11047203598894141
ACTR1A,0.11846626632244553
ACTR1B,0.08280730452054406
ACTR2,0.3324190055539058
ACTR3,0.3524701313506308
ACTR3B,0.008751774409042064
ACTR3BP3,5.336695119195485e-05
ACTR3BP4,0.0006625936056583993
ACTR3C,0.016792007000763748
ACTR5,0.01984767297103787
ACTR6,0.07245623575705488
ACTR8,0.03966370360690304
ACTRT3,0.006148519058978972
ACVR1,0.024551894789546946
ACVR1B,0.022595337388311154
ACVR1C,0.004259172394951232
ACVR2A,0.019069314119296098
ACVR2B,0.01076806766099084
ACVR2B-AS1,0.0007789004538396039
ACVRL1,0.018943954483927647
ACY1,0.016011484329162794
ACY3,0.00755075412194122
ACYP1,0.039898602466578205
ACYP2,0.045663477534597735
AD000090.1,0.005902515440113713
AD000091.3,0.0009647572087319665
AD000671.1,0.013519169640810779
AD000671.2,0.010799591594959006
AD000671.6,0.06700861377989067
AD000684.2,0.0022336336250892235
AD000864.6,0.06415103725511621
AD001527.4,0.016899669400164748
AD001527.7,0.0013172547702498144
ADA,0.07864559024629551
ADA2,0.14500775592201554
ADAD1,0.0007876911532185643
ADAD2,0.0013159740352748587
ADAL,0.02338322988384795
ADAM10,0.16024490714620207
ADAM11,0.0005443175488063443
ADAM12,0.019591775558026076
ADAM15,0.04036109873888706
ADAM17,0.11657235171367089
ADAM18,0.0005885784572631088
ADAM19,0.10337435948010647
ADAM1A,0.0052746651764028415
ADAM1B,0.0010167034738804283
ADAM2,0.0003852506345639868
ADAM20,0.001240032765374017
ADAM20P1,0.0007994934452106461
ADAM22,0.005714511959877763
ADAM23,0.0065480837477185656
ADAM28,0.08743157580468724
ADAM29,0.0006090414524121904
ADAM32,0.0016133654852933904
ADAM33,0.002804601228599341
ADAM3A,0.0009366538368525568
ADAM5,0.0007365932486034956
ADAM7,0.0008018841734810646
ADAM8,0.0985340093411143
ADAM9,0.05883903550070798
ADAMDEC1,0.005832647001149867
ADAMTS1,0.04303701095798456
ADAMTS10,0.012076476054504848
ADAMTS12,0.008712326732189853
ADAMTS13,0.003910875590287207
ADAMTS14,0.0025168748756887026
ADAMTS15,0.0007729899614700041
ADAMTS16,0.0010582444746175838
ADAMTS17,0.009275613223269029
ADAMTS18,0.0020603889669589515
ADAMTS19,0.0007082034731797179
ADAMTS2,0.014156813106943377
ADAMTS20,0.0005996927449270308
ADAMTS3,0.0029009953314713894
ADAMTS4,0.026637307188204982
ADAMTS5,0.00647616201518508
ADAMTS6,0.018715874655588393
ADAMTS7,0.0043228390854102225
ADAMTS7P1,0.0010275040197515056
ADAMTS7P3,0.00031847444414134074
ADAMTS7P4,0.009023412177553999
ADAMTS8,0.0013107180007789843
ADAMTS9,0.024131668155547945
ADAMTS9-AS1,0.0013236916658237216
ADAMTS9-AS2,0.004559013684395174
ADAMTSL1,0.012389884034286387
ADAMTSL2,0.009291649104875739
ADAMTSL3,0.007868206457023632
ADAMTSL4,0.02489084044447393
ADAMTSL4-AS1,0.02488153613001027
ADAMTSL5,0.01089550926923168
ADAP1,0.023848349874694818
ADAP2,0.0700921361563395
ADAR,0.2383387409539711
ADARB1,0.026392384589785475
ADARB2,0.0043173787237490765
ADAT1,0.0857610836591293
ADAT2,0.040705734623583456
ADAT3,0.008413555132297527
ADCK1,0.009951304285528284
ADCK2,0.024119303940105256
ADCK3,0.029131651902595715
ADCK4,0.01864802906207519
ADCK5,0.022000546107616967
ADCY1,0.021082104401957787
ADCY10,0.0018862116024529513
ADCY10P1,0.007995811352378536
ADCY2,0.007799378970620686
ADCY3,0.03767998683051054
ADCY4,0.017997368785196588
ADCY5,0.005050407488119883
ADCY6,0.009440578426150216
ADCY7,0.08549473732556988
ADCY8,0.0004396186740590018
ADCY9,0.013017999094104319
ADCYAP1,0.03373305748575989
ADCYAP1R1,0.0005796513343578169
ADD1,0.1631730409807271
ADD2,0.0037910459656046204
ADD3,0.21104129847117248
ADD3-AS1,0.01284165411971193
ADGB,0.0010163456709668863
ADGRA2,0.03177813987385284
ADGRA3,0.03411649574211778
ADGRB1,0.0012078160222437641
ADGRB2,0.0023335589354373104
ADGRB3,0.004048423660689349
ADGRD1,0.0061415565825047
ADGRE1,0.004216758311202517
ADGRE2,0.038672954395247344
ADGRE3,0.048130243197089397
ADGRE5,0.27309142828563643
ADGRF1,0.005307966794387259
ADGRF3,0.014761624499176798
ADGRF4,0.00044618246001136975
ADGRF5,0.07218687658249658
ADGRG1,0.06586524630327212
ADGRG2,0.0011803655892341125
ADGRG3,0.005117583719201763
ADGRG5,0.005701667543640336
ADGRG6,0.062257775589190094
ADGRG7,0.0040334452149394595
ADGRL1,0.009913978252579754
ADGRL2,0.04842472909849399
ADGRL3,0.005317874324751896
ADGRL3-AS1,0.0016146704640838394
ADGRL4,0.06602875681246201
ADGRV1,0.009978601291460568
ADH1A,0.06529372904413176
ADH1B,0.12304713391388021
ADH1C,0.0212013804796335
ADH4,0.06941752267815418
ADH5,0.12744443039584497
ADH5P2,7.867318060745736e-05
ADH5P3,6.216924996033645e-05
ADH5P4,0.0006901156748923203
ADH6,0.04599681999567021
ADH7,0.00033607042069385746
ADHFE1,0.035251589238094655
ADI1,0.16668649003226543
ADIPOQ,0.001274348525619588
ADIPOQ-AS1,0.024055183375468796
ADIPOR1,0.1480355212249192
ADIPOR2,0.07302517272117759
ADIRF,0.057410675175407426
ADIRF-AS1,0.002758933950418894
ADK,0.08776064076841215
ADM,0.05242246851892085
ADM2,0.023684325090668465
ADM5,0.003415700138460506
ADNP,0.08931534832231433
ADNP-AS1,0.004050263526366079
ADNP2,0.0349668146465828
ADO,0.023254680570874355
ADORA1,0.0009473290430207915
ADORA2A,0.05882425616119143
ADORA2A-AS1,0.026834623483428854
ADORA2B,0.007005237827474165
ADORA3,0.024037962759832103
ADPGK,0.12018589762460284
ADPGK-AS1,0.021591000709207917
ADPRH,0.02731787609584983
ADPRHL1,0.0016961216131369172
ADPRHL2,0.0529044541320331
ADPRM,0.02995637791341277
ADRA1A,0.0038571058406429997
ADRA1B,0.0032891569072295403
ADRA1D,0.0005733445234040077
ADRA2A,0.004422620029355424
ADRA2B,0.007073941142233988
ADRA2C,0.005264123831059366
ADRB1,0.005631563455694886
ADRB2,0.0630993069359026
ADRB3,0.00042889821059761973
ADRBK1,0.13173975877849994
ADRBK2,0.0670780993321582
ADRM1,0.13889275658267144
ADSL,0.10308538522044108
ADSS,0.1083189361440711
ADSSL1,0.007906579752202728
ADTRP,0.013988611399665086
AE000658.22,0.00028493055499218044
AE000658.31,0.0002590838684222811
AE000661.37,0.04773026433179841
AE000661.50,0.0009449843019810929
AE000662.92,0.0014524331660498418
AE000662.93,0.0009879162376290767
AEBP1,0.03859415269256802
AEBP2,0.06880597505710082
AEN,0.05191114714618113
AES,0.25813921765251174
AF001548.5,0.008438414084466838
AF001548.6,0.0008131467612823497
AF003625.3,0.00013273258981925313
AF011889.2,0.0022914624272280756
AF013593.1,1.5405424569372764e-05
AF038458.4,0.0002942790575165274
AF064858.11,0.00446542205050966
AF064858.6,0.0013396311132562243
AF064858.8,0.00209796191190176
AF117829.1,0.027811148259166134
AF121898.3,0.0003904794185306335
AF124730.4,0.0003590337678092606
AF127577.10,0.004744777249513529
AF127577.11,0.012184201901239523
AF127577.13,0.00918553829454268
AF127577.4,0.0008506870556905001
AF127577.8,0.0010448901234067479
AF127936.3,0.0007492668816632324
AF127936.5,0.00194599334677786
AF127936.7,0.0019889801503842025
AF127936.9,0.004023045575384256
AF129075.2,0.0043221429302219986
AF129075.5,0.0014136215253616085
AF129408.17,0.004707397021329042
AF131215.1,0.0009065349490376647
AF131215.2,0.0030857098374294897
AF131215.3,0.0038416354169722835
AF131215.4,0.003958228219074495
AF131215.6,0.0004828649185355343
AF131215.8,0.00020602853205317436
AF131215.9,0.0074842868820718025
AF131216.1,0.0006625436475422248
AF131216.6,0.004961093543665775
AF131217.1,0.011058281749522553
AF146191.4,0.002482726152486106
AF165138.7,0.0005963812436370362
AF165147.1,0.008313147360300926
AF178030.2,0.003139325417527875
AF186192.1,0.00013073233628257603
AF196970.3,0.008097408608385044
AF196972.4,0.00045537829238810737
AF196972.9,0.0008672561329050001
AF213884.2,0.007116012114565516
AF213884.3,0.03900168033733552
AF230666.2,0.005444253989998082
AF240627.2,0.000234035920863911
AF241726.2,0.15167751863637388
AF305872.2,0.052079085852260905
AFAP1,0.0228859210809698
AFAP1-AS1,0.0027500336774808542
AFAP1L1,0.03027409177359235
AFAP1L2,0.02059986534208736
AFDN,0.061054936251420944
AFF1,0.13014524649852038
AFF2,0.0033411617733686994
AFF3,0.051127258981511756
AFF4,0.18015954820431015
AFG1L,0.008519892892356225
AFG3L1P,0.05298909772641949
AFG3L2,0.08021720378970498
AFG3L2P1,0.00015394316430367518
AFM,0.03971633409849794
AFMID,0.03485263616400523
AFP,0.05180923997989507
AFTPH,0.1158581112407886
AGA,0.056962388419643566
AGAP1,0.020581643728440416
AGAP11,0.000702296384188839
AGAP2,0.04853678425714566
AGAP2-AS1,0.005329769317719199
AGAP3,0.04006317753047702
AGAP4,0.012132407832407852
AGAP5,0.01543852141437889
AGAP6,0.02482325193928835
AGAP7P,0.009459803719243114
AGAP9,0.011034635783023664
AGBL1,0.0003159999648071775
AGBL2,0.007667784096154819
AGBL3,0.008115635129764404
AGBL4,0.0013907706138178652
AGBL5,0.06322589456912078
AGBL5-AS1,0.00028129220596126637
AGBL5-IT1,0.0004377861310035443
AGER,0.011207089814194328
AGFG1,0.08446421050021971
AGFG2,0.03606506247081551
AGGF1,0.08145148810970389
AGGF1P1,0.0009443892729404082
AGGF1P2,0.0009478221239376801
AGK,0.05126172810959342
AGL,0.06203964220728231
AGMAT,0.055733565289245224
AGMO,0.027561104532782873
AGO1,0.05010382657351852
AGO2,0.10691950943051975
AGO3,0.07750431241404707
AGO4,0.04487362656032991
AGPAT1,0.062316375661057834
AGPAT2,0.07160526190801755
AGPAT3,0.05947424580567685
AGPAT4,0.024488877122289882
AGPAT4-IT1,0.009679378960698634
AGPAT5,0.05607159643681472
AGPS,0.07167141114104193
AGR2,0.055044809449931925
AGR3,0.015836337511371448
AGRN,0.03343754959104042
AGRP,0.0010621675137054722
AGT,0.1442018976530932
AGTPBP1,0.06541608531744694
AGTR1,0.0157672564471905
AGTRAP,0.08678618760149061
AGXT,0.06969789654964684
AGXT2,0.005894904656511834
AHCTF1,0.06925574870773112
AHCTF1P1,0.009886077202060872
AHCY,0.06921343592777165
AHCYL1,0.11455275395899445
AHCYL2,0.02510349433956401
AHDC1,0.018690391378008434
AHI1,0.1339650406485475
AHNAK,0.38621288062810094
AHNAK2,0.00947547096420243
AHR,0.16359279377189248
AHRR,0.026787395617238488
AHSA1,0.1641858554943835
AHSA2,0.0793490367483489
AHSA2P,0.10326473779282856
AHSG,0.19307437076491762
AHSP,0.003213452702530813
AICDA,0.017008085977405774
AIDA,0.0753317066581749
AIF1,0.1784063587341671
AIF1L,0.006319463084495466
AIFM1,0.059743465710707204
AIFM2,0.021356710569752482
AIFM3,0.005057167056223951
AIG1,0.0683205324704112
AIM1,0.14211494382571294
AIM1L,0.004318671790811573
AIM2,0.044294325433894534
AIMP1,0.13895255167638468
AIMP2,0.04788028188581989
AIP,0.15457824282379407
AIPL1,0.03523910992588185
AIRE,0.0033662443264077337
AIRN,0.0022531838524649755
AJ003147.11,0.0031472578913077404
AJ003147.9,0.005467604922742236
AJ006998.2,0.0008766752033472547
AJ011932.1,0.00046767248036237176
AJ239322.1,0.0001657357233527655
AJ239328.1,0.0025478517018208235
AJAP1,0.002863979472187615
AJM1,0.007495549201604018
AJUBA,0.008100213064904282
AK1,0.06436168578167556
AK2,0.14680341528950946
AK2P2,0.0005361850576646385
AK3,0.12332305907065995
AK3P2,0.0002139867420028889
AK3P3,0.0007598534566872552
AK3P5,0.004360627273093144
AK4,0.04077141411755095
AK4P1,0.0008373193420586541
AK4P3,0.00017713634580472773
AK4P4,0.00032397324726347876
AK5,0.005029746236351049
AK6,0.11149958714853116
AK7,0.0009180866820203661
AK8,0.001851157149673428
AK9,0.029677734751079033
AKAP1,0.04568943503736211
AKAP10,0.06548663888415872
AKAP11,0.08844896056243814
AKAP12,0.043828572810384034
AKAP13,0.37762905873191716
AKAP14,0.0006886045154629493
AKAP17A,0.07823113384504954
AKAP17BP,0.00057795805154416
AKAP2,0.0672970594252556
AKAP3,0.0008965102118618209
AKAP5,0.06386647546222649
AKAP6,0.006208210945499244
AKAP7,0.035748159401750586
AKAP8,0.07748161227918211
AKAP8L,0.0634131144223005
AKAP9,0.306923136356148
AKIP1,0.04059014692555753
AKIRIN1,0.1516843354778942
AKIRIN1P2,1.3204676039221896e-05
AKIRIN2,0.1320215007469661
AKNA,0.18916067107088372
AKNAD1,0.006266458722013396
AKR1A1,0.18310005975132715
AKR1B1,0.12953000943230392
AKR1B10,0.06116305630101205
AKR1B10P1,1.6505795533472843e-05
AKR1B15,0.0004973614784266635
AKR1B1P1,0.0005207942077928552
AKR1B1P2,0.00016448564073025644
AKR1C1,0.13717793179048163
AKR1C2,0.1054823197346654
AKR1C3,0.09237778469283765
AKR1C4,0.0526122972611054
AKR1C5P,0.0003025276043092465
AKR1C6P,0.002426957795764143
AKR1C7P,0.0022824466647695875
AKR1C8P,0.0008011974228651327
AKR1D1,0.028730118476038385
AKR1E2,0.0012989915403168514
AKR7A2,0.10061987511388254
AKR7A2P1,0.0014025084226654556
AKR7A3,0.018289468028710527
AKR7L,0.003590815703029389
AKT1,0.058131817928954096
AKT1S1,0.02981727947207681
AKT2,0.060063836136695636
AKT3,0.04670828795258696
AKT3-IT1,0.005093135923382318
AKTIP,0.06381510850915831
AL008635.1,0.003389234557560909
AL009174.1,0.0018441157481988181
AL009179.1,0.008276564457821309
AL021155.5,0.10015964200237297
AL021368.2,0.0047505047296235595
AL021396.1,0.0038292508174118194
AL021546.1,0.0527876879004046
AL021546.6,0.12390591988824201
AL021707.7,0.003270287769696227
AL022069.1,0.008887315634365905
AL022069.3,0.012565887860389301
AL022157.1,0.012314419116396714
AL022162.1,0.0040027008845165525
AL022238.4,0.017627673359710026
AL022311.1,0.008147827499122977
AL022322.2,0.0002781482086423521
AL022323.4,0.01075328193497876
AL022328.4,0.021417389315004687
AL022341.3,0.000795266359149785
AL022342.1,0.000728900679948744
AL022344.5,0.0003635630075527767
AL022344.7,0.00012023088591052748
AL022345.4,0.0025875555841691107
AL022345.7,0.0017249258374802052
AL022393.9,0.00047187043285258087
AL022476.2,0.0013938384113974579
AL022578.1,0.00035771469956155774
AL022718.1,0.00148024970132671
AL023803.3,0.0023287442741127444
AL023806.1,0.001975436554641029
AL024508.1,0.0007545421572220855
AL031432.4,0.017410048510306888
AL031595.3,0.004495437710444956
AL031601.5,8.637484549676323e-05
AL031708.1,0.001707008557246503
AL031714.1,0.007530827264703481
AL031727.1,0.16782999060228024
AL031729.1,0.000529222583668917
AL031733.2,0.005949235163179362
AL031777.3,0.01239242706575848
AL031848.2,0.005824035520492955
AL031963.3,0.009478461783998963
AL033519.3,0.0012113096154762108
AL033529.1,0.032579675392556136
AL034379.1,0.002381246710658744
AL034550.2,0.006113856547831112
AL035071.1,0.008321276563875522
AL035106.1,0.0021629863187382233
AL035530.2,0.020274462967942074
AL035587.2,0.011167232894395496
AL035661.2,0.005728755834464264
AL049557.1,0.007581026762675418
AL049597.1,0.0004467655336568113
AL049597.2,0.0028612974754236345
AL049634.2,0.013718661687269993
AL049650.1,0.00620816286219502
AL049697.1,0.03505888679664852
AL049758.2,0.005652247915146902
AL049779.1,0.10665208874924587
AL049780.2,0.005581720516624452
AL049794.1,0.0013151091216572746
AL049839.2,0.26015044578198776
AL049840.4,0.01125214198627361
AL049840.5,0.00765563917483761
AL049844.1,0.0040550438382637435
AL049873.1,0.0021757738338713593
AL050309.1,0.01041460838862805
AL050341.2,0.01248790450189475
AL078459.1,0.012584709773837438
AL078471.5,0.0010191290386591693
AL078587.2,0.012596809235345355
AL078595.1,0.0007646152677909505
AL078644.2,0.002568388550399921
AL079342.1,0.0012689507014029175
AL080243.4,0.0011079065043436206
AL080250.1,0.01275945394316159
AL080251.1,0.05787689245289283
AL080276.2,0.01107826645611463
AL096701.4,0.006770491305787519
AL096794.1,0.006358656765608018
AL096865.1,0.004794140715808923
AL096870.1,0.009147119400373552
AL096870.6,0.010858484658128437
AL109615.2,0.002705281288212366
AL109761.5,0.011060156878567299
AL109767.1,0.005774310657131715
AL109811.2,0.009140355232823945
AL109811.4,0.005368812726726585
AL109827.1,0.036489581937327806
AL109840.2,0.005994136789389822
AL109955.1,0.006641401435340658
AL117332.1,0.003751385368255298
AL117344.2,0.014196968967598707
AL117348.2,0.047227821571547146
AL117379.1,0.0019368722365460116
AL118506.1,0.009679874516759375
AL118516.1,0.13369180004962936
AL118558.3,0.041023816090122345
AL121574.1,0.00429894184852679
AL121594.3,0.1753757392166076
AL121603.2,0.04640414582846797
AL121658.1,0.011505443633137297
AL121722.1,0.05917131332689157
AL121753.1,0.12876238438916632
AL121787.1,0.001669526645344383
AL121832.2,0.005578997269772819
AL121845.3,0.05291597232775842
AL121933.2,0.005347472009133921
AL121935.1,0.0032990014177590446
AL121944.1,0.030480227846622316
AL121985.1,0.005238485225229956
AL122020.1,0.002310937962318194
AL122035.1,0.015246891712333375
AL122127.25,0.007193422088836599
AL132639.2,0.0032402051977698408
AL132656.1,0.0070038632621243595
AL132671.2,0.027308324039038927
AL132709.8,0.0044716237673501115
AL132780.3,0.01644613528890674
AL133243.1,0.017321686019248595
AL133243.2,0.024884757101892155
AL133243.3,0.005116333824458327
AL133243.4,0.008402155597152086
AL133245.2,0.0042198164590541145
AL133330.1,0.023967486681737375
AL133338.1,0.009563631869183678
AL133352.1,0.17784371907217608
AL133410.1,0.008754660158772179
AL133415.1,0.030374806257272423
AL133477.1,0.00040369971757693406
AL133477.2,0.010133796572325916
AL133493.2,0.0013530309801400829
AL133551.1,0.015431492356333664
AL135791.1,0.01953021929768113
AL135818.1,0.0067338056863740165
AL135905.1,0.0032087534775146775
AL135905.2,0.24895682620964832
AL135925.1,0.030037581854528657
AL136038.3,0.01760325036888207
AL136038.5,0.005599421292626353
AL136040.1,0.002891400770578716
AL136115.2,0.0009239290367559002
AL136295.1,0.06413189976948305
AL136295.4,0.005754619095006837
AL136295.5,0.05488894667222613
AL136380.1,0.0006061713494938122
AL136419.3,0.009851490271615455
AL136419.6,0.09896560138799923
AL136454.1,0.015808972787376804
AL136456.1,0.012670744608191136
AL136531.2,0.25871349788837167
AL136962.1,0.015784468931841013
AL136968.2,0.0006345663899285124
AL136982.1,0.0018193475776176191
AL136987.1,0.029701453861108493
AL137003.1,0.0319410340142549
AL137003.2,0.011693996794380117
