uniprot_ac,gene,enzyme_class,node_id,is_e3,is_dub,is_substrate
P51610,HCFC1,SUBSTRATE,2034,0,0,1
Q01167,FOXK2,SUBSTRATE,2035,0,0,1
Q96CW5,TUBGCP3,SUBSTRATE,2036,0,0,1
Q13619,CUL4A,SUBSTRATE,2037,0,0,1
A0A291NLA3,SIGIRR,SUBSTRATE,2038,0,0,1
O75030,MITF,SUBSTRATE,2039,0,0,1
P53396,ACLY,SUBSTRATE,2040,0,0,1
Q02218,OGDH,SUBSTRATE,2041,0,0,1
Q96RL1,UIMC1,SUBSTRATE,2042,0,0,1
A5PKW4,PSD,SUBSTRATE,2043,0,0,1
O00512,BCL9,SUBSTRATE,2044,0,0,1
O14684,PTGES,SUBSTRATE,2045,0,0,1
O60285,NUAK1,SUBSTRATE,2046,0,0,1
P23588,EIF4B,SUBSTRATE,2047,0,0,1
P33981,TTK,SUBSTRATE,2048,0,0,1
P47895,ALDH1A3,SUBSTRATE,2049,0,0,1
P60842,EIF4A1,SUBSTRATE,2050,0,0,1
Q15051,IQCB1,SUBSTRATE,2051,0,0,1
Q53EZ4,CEP55,SUBSTRATE,2052,0,0,1
Q86YR5,GPSM1,SUBSTRATE,2053,0,0,1
Q96L34,MARK4,SUBSTRATE,2054,0,0,1
Q9H3R0,KDM4C,SUBSTRATE,2055,0,0,1
Q9NYV9,TAS2R13,SUBSTRATE,2056,0,0,1
O43684,BUB3,SUBSTRATE,2057,0,0,1
P11474,ESRRA,SUBSTRATE,2058,0,0,1
P51965,UBE2E1,SUBSTRATE,2059,0,0,1
Q2YD98,UVSSA,SUBSTRATE,2060,0,0,1
Q8IXJ9,ASXL1,SUBSTRATE,2061,0,0,1
Q8NHW3,MAFA,SUBSTRATE,2062,0,0,1
Q96C12,ARMC5,SUBSTRATE,2063,0,0,1
Q9H8V3,ECT2,SUBSTRATE,2064,0,0,1
Q9NRC8,SIRT7,SUBSTRATE,2065,0,0,1
Q9NSA3,CTNNBIP1,SUBSTRATE,2066,0,0,1
O75143,ATG13,SUBSTRATE,2067,0,0,1
P37023,ACVRL1,SUBSTRATE,2068,0,0,1
Q9Y468,L3MBTL1,SUBSTRATE,2069,0,0,1
P61088,UBE2N,SUBSTRATE,2070,0,0,1
Q9UPY5,SLC7A11,SUBSTRATE,2071,0,0,1
O00463,TRAF5,SUBSTRATE,2072,0,0,1
O14737,PDCD5,SUBSTRATE,2073,0,0,1
Q9NY99,SNTG2,SUBSTRATE,2074,0,0,1
Q9HA47,UCK1,SUBSTRATE,2075,0,0,1
Q9HCX3,ZNF304,SUBSTRATE,2076,0,0,1
P20749,BCL3,SUBSTRATE,2077,0,0,1
P42773,CDKN2C,SUBSTRATE,2078,0,0,1
P59044,NLRP6,SUBSTRATE,2079,0,0,1
Q02246,CNTN2,SUBSTRATE,2080,0,0,1
Q8NHQ1,CEP70,SUBSTRATE,2081,0,0,1
Q9NZN5,ARHGEF12,SUBSTRATE,2082,0,0,1
O95602,POLR1A,SUBSTRATE,2083,0,0,1
Q9Y570,PPME1,SUBSTRATE,2084,0,0,1
Q8N4S9,MARVELD2,SUBSTRATE,2085,0,0,1
P15407,FOSL1,SUBSTRATE,2086,0,0,1
P23771,GATA3,SUBSTRATE,2087,0,0,1
P36507,MAP2K2,SUBSTRATE,2088,0,0,1
Q9UIF9,BAZ2A,SUBSTRATE,2089,0,0,1
P05161,ISG15,SUBSTRATE,2090,0,0,1
Q9C0B1,FTO,SUBSTRATE,2091,0,0,1
O75461,E2F6,SUBSTRATE,2092,0,0,1
P35354,PTGS2,SUBSTRATE,2093,0,0,1
O75943,RAD17,SUBSTRATE,2094,0,0,1
P14618,PKM,SUBSTRATE,2095,0,0,1
Q16659,MAPK6,SUBSTRATE,2096,0,0,1
P25054,APC,SUBSTRATE,2097,0,0,1
P55212,CASP6,SUBSTRATE,2098,0,0,1
Q15020,SART3,SUBSTRATE,2099,0,0,1
Q6N021,TET2,SUBSTRATE,2100,0,0,1
Q9NVV4,MTPAP,SUBSTRATE,2101,0,0,1
Q6P4R8,NFRKB,SUBSTRATE,2102,0,0,1
P49959,MRE11,SUBSTRATE,2103,0,0,1
P26006,ITGA3,SUBSTRATE,2104,0,0,1
