pair_id,target_enzyme,target_substrate,node_id,gene,uniprot,degree,base_prob,masked_prob,importance_drop
DUB|Q14694|P04637,USP10,TP53,85,RAD23A,P54725,87,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,2085,MARVELD2,Q8N4S9,456,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1912,LPCAT1,Q8NF37,610,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,498,CD4,P01730,562,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,975,RIPK4,P57078,90,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1862,MCF2,P10911,434,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1417,CD44,P16070,717,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,539,JAK1,P23458,92,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,2095,PKM,P14618,202,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,927,NDFIP1,Q9BT67,337,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,258,RNF183,Q96D59,314,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1633,SHH,Q15465,631,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,233,RNF139,Q8WU17,192,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,856,NF2,P35240,356,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,252,MUL1,Q969V5,201,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,881,PIK3C3,A8MYT4,47,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1875,CTBP2,P56545,110,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1899,CDK1,P06493,573,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1343,PKD1,P98161,673,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1881,LRRK2,Q5S007,788,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,913,MLANA,Q16655,271,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1619,IGF2BP3,O00425,551,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,2073,PDCD5,O14737,46,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,1336,FLT3,P36888,569,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,534,PPP2CA,P67775,379,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,1738,RFC2,P35250,78,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,1463,AURKB,Q96GD4,395,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,744,IFI16,Q16666,144,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,77,VHL,P40337,669,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,1872,HSPA4,P34932,278,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,2070,UBE2N,P61088,174,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,492,USP15,Q9Y4E8,333,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,1782,KCNH1,O95259,491,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,16,SOCS1,O15524,192,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,586,ESR1,P03372,919,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,1910,TAZ,Q16635,181,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,1858,CYBB,P04839,548,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,1891,NFS1,Q9Y697,413,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,642,ERBB4,Q15303,589,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,446,YOD1,Q5VVQ6,105,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,650,NLRP3,Q96P20,751,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,482,CYLD,Q9NQC7,772,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
DUB|Q14694|P04637,USP10,TP53,2078,CDKN2C,P42773,32,0.9962882995605469,0.9962878227233887,4.76837158203125e-07
